speaker,language,clip,phone,vot_ms
VF20A,C,0,g,52.0
VF20A,C,1,g,5.000000000000004
VF20A,C,10,k,56.99999999999999
VF20A,C,100,g,5.000000000000004
VF20A,C,101,g,5.000000000000004
VF20A,C,102,g,4.99999999999999
VF20A,C,103,g,5.000000000000004
VF20A,C,104,g,5.999999999999991
VF20A,C,105,g,51.0
VF20A,C,106,g,27.999999999999996
VF20A,C,107,g,35.0
VF20A,C,108,g,115.99999999999999
VF20A,C,109,g,34.0
VF20A,C,11,k,41.00000000000001
VF20A,C,110,g,5.000000000000004
VF20A,C,111,g,5.000000000000004
VF20A,C,112,g,4.99999999999999
VF20A,C,113,g,26.999999999999996
VF20A,C,114,g,32.99999999999999
VF20A,C,115,g,77.0
VF20A,C,116,k,84.0
VF20A,C,117,g,5.000000000000004
VF20A,C,118,k,86.0
VF20A,C,119,g,25.00000000000002
VF20A,C,12,k,5.000000000000004
VF20A,C,120,g,5.000000000000004
VF20A,C,121,g,43.0
VF20A,C,122,g,10.999999999999996
VF20A,C,123,g,32.0
VF20A,C,124,g,9.999999999999995
VF20A,C,125,k,87.00000000000001
VF20A,C,126,g,101.0
VF20A,C,127,g,5.000000000000004
VF20A,C,128,g,49.0
VF20A,C,129,g,4.99999999999999
VF20A,C,13,k,5.000000000000004
VF20A,C,130,g,88.00000000000001
VF20A,C,131,k,5.000000000000004
VF20A,C,132,g,4.99999999999999
VF20A,C,133,g,5.000000000000004
VF20A,C,134,k,5.000000000000004
VF20A,C,135,g,5.000000000000004
VF20A,C,136,g,5.000000000000004
VF20A,C,137,g,5.000000000000004
VF20A,C,138,g,5.000000000000004
VF20A,C,139,g,37.99999999999999
VF20A,C,14,k,74.0
VF20A,C,140,g,14.000000000000012
VF20A,C,141,g,4.99999999999999
VF20A,C,142,g,4.99999999999999
VF20A,C,143,gw,16.0
VF20A,C,144,g,5.000000000000004
VF20A,C,145,g,132.0
VF20A,C,146,g,5.000000000000004
VF20A,C,147,g,4.99999999999999
VF20A,C,148,g,4.99999999999999
VF20A,C,149,g,61.0
VF20A,C,15,k,76.0
VF20A,C,150,g,38.99999999999999
VF20A,C,151,g,30.0
VF20A,C,152,g,5.000000000000004
VF20A,C,153,g,5.000000000000004
VF20A,C,154,g,32.99999999999999
VF20A,C,16,g,5.000000000000004
VF20A,C,17,g,36.99999999999999
VF20A,C,18,k,77.0
VF20A,C,19,g,5.000000000000004
VF20A,C,2,g,5.000000000000004
VF20A,C,20,g,34.0
VF20A,C,21,g,82.99999999999999
VF20A,C,22,k,6.000000000000005
VF20A,C,23,g,5.000000000000004
VF20A,C,24,g,35.0
VF20A,C,25,k,5.000000000000004
VF20A,C,26,k,4.999999999999977
