phone,minTime,maxTime,k total,kw total,g total,gw total
K,21.007,21.097,,,,
G,26.536,26.616,,,,
G,32.813,32.893,,,,
K,43.207,43.327,,,,
G,46.53,46.61,,,,
K,94.826,94.976,,,,
K,101.44,101.59,,,,
K,102.54,102.66,,,,
K,107.723,107.873,,,,
K,115.937,116.087,,,,
G,120.404,120.504,,,,
K,135.963,136.063,,,,
G,160.823,160.923,,,,
G,169.143,169.243,,,,
G,171.903,171.983,,,,
G,251.117,251.237,,,,
G,258.76,258.86,,,,
K,266.623,266.723,,,,
K,279.349,279.469,,,,
K,281.539,281.659,,,,
K,283.389,283.499,,,,
K,321.789,321.899,,,,
K,333.78,333.89,,,,
G,336.31,336.38,,,,
G,336.7,336.75,,,,
K,338.965,339.065,,,,
K,340.765,340.855,,,,
G,347.623,347.713,,,,
G,354.646,354.706,,,,
K,375.379,375.489,,,,
K,383.17,383.31,,,,
K,421.14,421.25,,,,
K,425.756,425.946,,,,
K,461.877,461.977,,,,
K,486.823,486.943,,,,
K,510.113,510.323,,,,
K,523.111,523.211,,,,
K,534.854,534.964,,,,
K,536.224,536.314,,,,
K,572.817,572.917,,,,
K,576.7,576.81,,,,
G,584.45,584.52,,,,
K,589.28,589.41,,,,
K,614.047,614.177,,,,
K,617.097,617.197,,,,
K,622.72,622.8,,,,
G,627.698,627.768,,,,
K,628.438,628.548,,,,
G,639.703,639.783,,,,
G,661.416,661.506,,,,
K,675.057,675.167,,,,
K,719.66,719.75,,,,
K,765.387,765.527,,,,
G,768.097,768.267,,,,
K,778.568,778.668,,,,
K,840.254,840.414,,,,
K,856.515,856.645,,,,
K,881.423,881.523,,,,
G,886.176,886.226,,,,
K,935.113,935.263,,,,
K,967.327,967.427,,,,
K,1006.392,1006.522,,,,
K,1023.667,1023.737,,,,
K,1027.672,1027.782,,,,
K,1032.846,1032.936,,,,
K,1049.693,1049.783,,,,
K,1054.124,1054.284,,,,
K,1055.934,1056.044,,,,
K,1093.142,1093.252,,,,
G,1122.414,1122.494,,,,
K,1125.604,1125.754,,,,
K,1127.584,1127.694,,,,
G,1144.293,1144.363,,,,
G,1154.023,1154.113,,,,
G,1180.086,1180.156,,,,
G,1189.541,1189.621,,,,
G,1256.403,1256.483,,,,
K,1288.803,1288.833,,,,
K,1310.38,1310.51,,,,
G,1329.662,1329.732,,,,
K,1341.62,1341.75,,,,
K,1343.54,1343.64,,,,
G,1344.84,1344.93,,,,
K,1395.202,1395.322,,,,
K,1395.982,1396.082,,,,
K,1396.192,1396.292,,,,
G,1404.852,1404.912,,,,
K,1408.696,1408.806,,,,
G,1418.569,1418.659,,,,
G,1458.253,1458.343,,,,
G,1469.332,1469.412,,,,
K,1491.763,1491.883,,,,
K,1494.573,1494.633,,,,
G,1494.703,1494.773,,,,
K,1511.61,1511.73,,,,
K,1531.198,1531.308,,,,
G,1538.471,1538.541,,,,
K,1554.946,1555.066,,,,
G,1574.004,1574.124,,,,
G,1617.702,1617.772,,,,
K,1619.302,1619.432,,,,
K,1641.55,1641.67,,,,
K,1694.573,1694.673,,,,
K,1713.43,1713.52,,,,
G,1718.852,1718.942,,,,
G,1728.317,1728.417,,,,
G,1731.677,1731.737,,,,
K,1764.927,1765.037,,,,
K,1797.779,1797.849,,,,
K,1814.331,1814.431,,,,
,,,72,0,38,0
