"vot"
24
62
28
28
25
33
65
37
15
21
27
15
31
17
44
18
21
51
34
18
22
19
26
17
22
19
17
15
17
13
29
20
25
12
21
46
15
25
24
37
21
45
24
40
16
24
26
23
15
21
14
19
32
28
24
14
28
25
29
21
22
34
28
68
35
27
28
24
30
31
21
25
11
26
18
50
22
34
71
16
21
24
35
30
24
48
20
20
27
32
21
29
18
33
14
27
23
29
31
23
40
24
31
29
25
32
23
64
13
25
25
44
17
30
24
33
29
50
23
27
34
41
25
34
36
65
16
16
21
31
17
29
52
21
29
34
25
38
34
78
41
33
51
29
25
27
43
19
48
28
18
22
66
25
34
25
24
39
25
21
31
27
29
31
31
16
13
27
17
18
30
40
34
24
50
19
19
24
24
17
26
35
35
38
31
32
14
12
15
17
36
38
57
19
39
29
19
44
24
38
28
33
27
45
19
23
23
39
63
20
19
26
42
18
24
23
25
33
27
25
23
22
36
47
36
43
30
19
34
47
33
33
39
77
20
63
37
31
23
42
47
44
27
30
39
74
17
60
21
23
39
49
37
22
34
64
73
13
28
44
33
40
27
38
39
23
44
29
22
18
43
30
23
24
27
27
24
24
27
21
23
45
27
30
58
68
30
34
33
29
26
24
25
25
43
29
24
27
55
48
42
41
41
39
22
23
29
35
33
42
28
29
32
31
27
63
31
67
39
28
45
38
37
22
67
32
81
26
22
31
19
30
38
30
23
34
15
26
23
23
32
36
38
33
39
18
32
32
25
25
19
38
29
61
20
24
76
34
32
45
37
25
43
46
48
40
64
29
26
53
18
26
23
26
27
40
34
72
32
23
20
41
19
27
33
16
15
30
30
25
25
20
33
21
35
33
36
45
16
20
53
27
27
32
47
16
45
35
28
33
31
29
22
26
30
17
33
36
26
28
22
24
29
32
25
28
23
20
38
28
18
30
45
39
24
32
27
22
41
27
31
57
27
35
31
25
23
34
39
34
44
38
37
25
29
25
42
33
26
25
25
28
34
30
30
32
28
36
33
29
33
28
17
29
27
34
26
29
24
31
26
17
20
22
46
42
34
14
32
22
10
42
17
16
26
33
14
27
21
15
25
21
18
23
33
14
32
20
11
21
38
19
24
11
15
19
34
20
43
16
18
43
13
20
26
22
24
19
27
17
11
25
15
18
22
25
18
18
22
21
19
24
21
27
18
18
12
14
28
41
24
14
13
23
20
29
24
18
17
17
27
17
45
25
17
25
21
15
16
21
18
18
16
20
12
16
15
20
25
15
15
10
36
15
24
45
26
24
23
19
15
19
25
21
18
25
17
14
12
24
16
16
21
19
53
19
22
33
17
21
37
14
21
24
40
42
30
33
31
27
19
15
26
20
26
14
36
78
21
21
21
32
27
29
24
30
20
15
21
26
30
26
20
16
46
18
16
23
19
38
15
13
20
33
24
25
18
31
16
11
28
17
23
17
30
20
21
25
19
16
19
19
20
16
18
21
13
14
19
21
37
13
23
40
22
25
19
16
17
20
19
21
19
21
30
50
29
18
23
22
55
25
20
25
25
19
25
19
19
44
14
34
21
15
25
12
21
10
18
17
17
18
26
67
21
18
31
35
23
19
20
64
25
19
15
12
18
35
17
17
23
30
50
52
15
17
16
24
16
16
25
22
14
61
27
27
43
31
24
21
17
19
27
20
20
20
20
24
20
42
23
26
16
27
23
17
28
28
37
21
35
23
34
57
25
24
27
12
42
35
23
16
16
23
32
18
80
22
20
26
17
32
17
19
30
23
27
32
31
33
44
22
32
29
33
20
24
34
19
23
58
50
19
64
23
21
43
29
36
13
65
21
11
57
22
19
29
17
26
23
51
20
23
22
48
32
26
26
17
18
23
19
18
22
21
25
19
22
18
22
27
44
40
26
29
22
30
18
32
22
20
30
22
18
20
30
25
17
21
29
23
30
21
39
21
53
23
54
24
28
31
26
31
43
27
29
29
30
24
15
18
20
20
22
28
32
15
19
57
24
62
25
18
23
29
20
47
32
33
28
22
65
13
54
23
22
22
52
25
21
28
18
24
58
30
41
18
37
17
47
50
25
74
42
37
35
16
42
26
18
22
16
39
32
74
25
27
23
14
17
17
20
24
26
19
23
20
15
27
22
19
16
37
26
62
33
24
19
17
15
26
24
25
24
20
23
22
19
10
34
15
16
24
28
23
19
10
23
20
37
26
18
36
18
30
31
21
31
28
47
22
27
28
18
23
39
29
17
22
23
25
30
21
18
14
23
25
26
21
21
56
26
23
27
22
22
16
15
20
12
15
21
35
22
28
21
17
23
29
28
74
13
16
21
28
14
35
20
21
28
80
25
35
31
13
15
21
27
21
14
15
22
17
17
17
15
19
28
19
32
25
18
69
26
15
44
31
68
40
24
24
20
26
28
45
18
20
16
27
19
31
17
23
74
16
25
26
25
15
14
26
24
68
12
36
15
13
16
22
65
16
34
15
19
20
16
21
20
23
33
24
16
15
15
28
18
12
20
40
16
21
14
11
17
14
43
26
15
17
28
26
38
30
73
17
15
46
50
35
15
29
22
29
37
13
60
30
26
13
17
16
22
58
59
47
60
25
21
30
29
20
43
44
35
22
44
14
24
10
16
12
20
30
54
22
51
19
31
16
16
30
26
27
24
26
15
14
31
58
45
13
16
11
15
55
16
24
20
70
29
19
15
43
15
38
24
51
79
71
29
20
22
43
14
45
40
18
31
32
58
31
33
36
31
17
37
38
38
44
23
29
18
31
70
34
30
49
33
38
36
19
60
24
17
27
29
34
26
39
25
24
39
11
76
28
28
20
28
62
64
42
37
24
29
25
40
73
41
27
35
48
38
34
73
24
56
34
31
26
32
53
20
27
53
44
60
37
22
42
28
28
52
69
25
20
44
37
29
26
59
20
25
35
29
45
17
23
14
24
18
39
22
16
27
24
27
26
35
37
34
38
46
28
29
22
28
26
54
26
31
81
35
62
39
19
31
38
14
10
27
30
18
30
34
23
31
55
31
40
16
55
27
32
41
28
80
33
25
25
21
19
18
24
19
25
19
13
27
18
25
17
26
15
22
16
14
34
24
18
81
28
14
29
14
31
17
27
13
15
18
13
23
33
14
23
42
28
12
22
24
20
22
55
28
20
21
17
30
19
77
26
16
23
36
18
25
44
39
19
34
34
23
20
26
31
17
26
24
18
27
17
25
34
21
26
24
24
59
44
23
23
25
25
16
22
22
21
23
70
33
25
19
30
14
25
22
23
34
19
33
20
47
22
32
21
23
23
19
16
24
42
25
31
36
27
19
18
21
39
21
18
39
63
25
19
35
26
33
37
20
27
24
25
19
18
17
19
21
26
16
35
28
20
25
28
40
25
29
24
42
22
30
28
30
25
17
22
25
20
29
21
22
20
23
29
42
22
10
23
21
25
27
40
52
20
13
39
24
16
29
17
20
38
26
26
32
22
42
35
20
21
22
25
31
35
21
17
20
24
53
26
22
22
50
19
34
17
10
20
29
21
35
18
35
81
18
19
12
17
16
67
50
22
32
35
42
22
76
35
10
21
29
23
43
27
23
23
83
60
19
24
15
17
28
50
21
14
22
37
61
18
53
56
30
28
65
11
26
66
22
51
16
30
23
25
26
37
64
23
25
36
11
34
25
33
20
21
29
27
27
26
23
20
13
25
14
21
55
47
26
38
41
30
29
20
43
56
32
18
25
11
24
28
17
26
20
30
25
33
21
20
29
16
19
24
12
39
20
28
25
23
23
22
29
25
38
14
22
40
19
18
15
20
45
13
21
22
21
10
29
52
26
42
49
22
20
13
27
26
30
22
32
34
32
20
30
20
25
25
25
36
20
23
25
16
49
34
23
16
77
17
28
29
18
20
18
37
23
26
21
17
15
33
19
15
21
30
20
53
46
31
61
49
24
51
10
49
42
17
21
55
22
27
21
14
14
29
35
23
14
16
26
10
18
24
42
40
27
23
18
10
13
31
18
71
60
22
33
53
27
33
18
24
23
20
60
22
16
22
32
28
22
73
20
56
19
16
26
37
16
21
26
25
49
24
23
52
34
29
26
34
71
27
21
18
51
30
52
17
33
61
27
61
11
14
26
27
36
29
33
22
30
41
25
30
30
48
34
27
41
23
27
30
31
32
19
23
39
22
16
20
23
46
25
50
29
19
49
79
21
24
39
26
49
28
26
18
24
22
22
24
26
17
17
25
17
61
72
27
16
26
16
26
29
39
24
14
26
22
38
32
68
28
27
28
20
20
25
26
27
25
15
26
17
12
14
25
48
49
22
20
43
22
15
22
64
19
19
25
21
16
27
12
24
39
34
26
38
47
29
50
32
21
26
28
61
23
32
35
15
35
24
20
30
13
20
26
26
32
31
17
24
23
44
30
29
28
39
22
11
30
29
34
36
23
25
37
23
35
40
34
41
39
37
15
19
38
37
13
28
27
13
12
19
25
16
11
39
40
17
45
76
72
47
36
34
50
12
47
34
20
26
43
24
31
22
18
36
37
48
37
70
63
30
32
20
63
21
32
35
39
81
33
28
42
29
30
35
33
42
44
42
31
26
12
19
25
47
28
23
31
23
30
24
24
21
33
22
21
32
68
21
30
26
25
16
70
81
50
27
70
67
80
32
33
19
33
40
35
31
66
26
11
22
42
43
21
24
27
23
37
19
17
36
20
20
15
23
25
11
20
24
23
26
63
27
36
27
13
28
26
12
18
17
13
24
30
35
83
33
25
28
25
15
25
26
69
67
22
28
16
28
48
26
28
20
26
28
57
45
36
34
11
25
44
31
24
24
29
38
43
22
23
25
77
25
31
17
33
32
25
22
33
19
29
24
29
24
36
31
26
27
35
24
31
35
57
40
30
17
35
34
38
28
28
29
27
30
24
21
22
29
37
24
32
22
25
17
28
35
49
29
27
35
17
18
18
29
47
57
43
46
34
19
23
36
39
48
55
44
33
28
41
30
24
37
24
26
45
39
44
48
55
42
37
15
31
42
34
35
40
37
30
46
33
35
34
57
56
22
37
45
42
33
35
50
33
31
34
37
38
40
29
80
38
24
21
28
23
24
20
17
35
13
21
26
12
78
23
53
30
20
46
23
22
28
23
23
18
45
29
49
43
21
32
12
15
25
16
23
24
24
26
29
23
25
22
17
20
44
21
30
80
21
38
26
15
34
27
28
10
57
32
11
41
17
19
33
25
28
25
20
19
28
10
27
31
17
35
36
25
19
28
26
49
28
24
26
19
18
14
82
61
21
45
28
77
19
20
47
35
25
19
27
32
50
28
40
42
39
34
37
34
35
15
36
55
78
13
10
82
44
31
27
77
37
55
22
25
35
43
27
32
36
25
64
45
38
13
42
27
39
48
56
29
38
29
76
31
36
19
39
30
28
18
31
24
24
13
23
33
16
33
26
11
83
34
49
23
22
50
38
26
21
75
10
30
15
18
11
27
56
65
52
20
40
33
44
29
29
25
16
28
53
35
36
43
43
37
53
10
29
35
34
42
61
56
54
34
81
19
46
40
29
44
30
34
42
27
25
11
31
66
26
14
33
69
24
21
23
22
16
68
18
20
19
31
13
16
23
20
28
20
18
12
21
29
40
14
15
25
18
19
26
31
47
29
25
30
21
17
16
27
31
23
24
20
14
18
28
17
25
18
17
31
16
19
33
21
23
25
25
15
20
14
23
19
30
32
22
26
28
16
45
24
14
13
15
13
23
12
17
16
17
17
16
28
20
40
23
41
26
16
14
15
22
23
22
18
22
25
32
14
28
22
26
22
19
15
17
15
