"vot"
66
12
55
101
72
75
91
98
53
29
115
73
100
79
58
81
105
53
62
71
97
49
44
67
61
75
49
71
46
83
53
60
69
32
60
38
67
39
94
82
38
57
99
70
66
45
62
54
44
51
76
34
44
74
72
107
63
49
59
38
72
32
65
102
46
58
58
37
54
44
81
98
38
90
98
44
110
59
47
88
40
50
84
48
109
92
82
89
71
16
50
76
107
58
58
87
76
90
86
50
67
49
55
61
68
47
59
66
48
101
77
70
101
84
91
52
59
40
29
78
87
86
92
84
83
45
42
41
43
84
93
99
104
96
51
103
75
81
38
70
98
36
106
81
69
105
82
112
78
56
109
25
26
46
63
29
53
36
51
63
83
50
41
26
80
41
32
21
19
25
11
24
54
42
37
40
46
22
17
23
67
97
70
46
33
48
46
25
59
47
21
46
55
31
40
39
45
32
32
57
48
61
59
43
54
40
60
68
46
74
38
21
60
68
54
61
112
73
26
15
76
83
69
43
48
26
116
91
86
27
32
74
47
32
82
42
45
71
75
63
26
47
68
40
38
42
21
48
48
106
47
16
100
75
93
65
34
47
92
44
32
37
26
42
43
33
98
86
81
70
57
26
74
40
65
92
64
55
76
41
54
82
44
61
84
78
80
77
71
69
82
93
88
78
73
88
60
62
65
55
73
110
74
38
85
86
84
59
96
65
97
75
95
110
62
76
40
69
64
106
74
32
103
60
22
74
91
59
98
49
63
91
62
93
48
80
68
114
33
66
45
66
45
62
44
33
55
30
70
84
65
103
39
63
45
64
37
28
36
41
50
81
13
32
35
90
102
26
29
101
38
39
63
68
60
33
28
53
13
52
37
24
37
39
33
63
92
82
29
63
31
35
44
56
99
24
61
57
64
78
46
38
70
85
66
62
87
41
52
39
57
45
38
75
41
52
87
69
62
35
59
36
61
18
90
49
36
105
60
95
57
54
62
52
95
88
40
63
49
70
109
81
76
76
58
81
76
71
38
46
86
60
37
41
30
35
32
96
60
58
60
84
93
74
83
95
47
31
76
70
80
28
81
82
88
51
79
70
60
71
79
99
89
65
60
91
15
88
40
59
49
83
75
107
50
71
103
88
73
59
63
88
105
89
60
76
90
76
89
23
84
71
80
65
72
72
56
62
64
60
52
70
68
49
46
68
69
90
70
49
41
69
34
61
57
61
49
84
76
47
37
30
59
67
81
57
49
37
52
69
37
45
83
57
58
62
71
86
42
37
65
64
57
98
69
40
65
73
63
65
85
70
74
39
43
77
110
97
101
43
73
86
64
59
101
95
93
55
51
91
30
52
30
55
39
14
74
38
55
59
25
64
49
32
73
44
55
41
53
55
51
53
73
41
72
71
35
81
81
43
59
47
80
61
50
60
48
53
94
36
44
46
52
34
67
42
41
46
46
79
75
36
53
55
75
67
68
72
111
29
43
45
41
79
86
53
13
64
35
79
32
23
58
82
38
77
36
42
58
40
44
80
50
74
23
13
32
47
100
56
42
44
67
88
45
61
78
64
48
67
41
39
43
69
60
64
52
57
112
94
84
54
81
71
89
45
68
28
68
80
68
53
47
81
58
60
54
71
49
67
11
57
47
70
44
48
78
53
67
84
79
64
60
66
53
44
73
77
52
37
83
76
50
43
51
42
41
33
65
36
106
73
50
99
80
55
36
25
99
69
59
82
52
50
62
15
39
45
77
42
29
46
66
64
58
69
52
72
63
17
92
63
68
46
78
23
72
71
55
49
46
76
20
27
35
66
77
60
64
10
59
32
77
22
33
98
74
25
53
65
47
64
48
58
56
56
79
51
42
12
53
88
94
11
56
104
56
73
78
77
34
83
46
93
76
41
88
52
60
70
65
71
74
45
18
27
98
47
87
95
35
48
50
51
85
55
94
60
80
61
40
68
88
64
35
35
65
29
71
63
34
62
51
54
67
24
59
82
67
55
83
37
50
50
24
80
24
81
102
59
73
70
41
78
33
39
47
80
64
84
23
43
24
53
25
29
38
58
39
55
38
40
44
70
62
26
81
34
74
55
36
24
62
67
39
14
26
29
34
28
60
40
57
41
52
50
56
83
64
50
40
82
45
56
52
46
43
47
83
62
51
86
55
53
65
46
101
83
97
47
74
58
77
63
100
52
48
40
50
47
69
109
63
75
58
88
57
49
56
45
33
36
85
68
42
50
72
45
62
61
17
66
23
20
40
56
64
65
19
68
50
44
74
64
78
98
43
51
54
49
72
66
69
65
34
58
41
78
72
27
18
50
50
64
55
60
54
75
53
40
86
93
47
57
80
55
74
68
25
58
109
38
72
45
82
48
43
27
23
31
24
80
84
33
34
70
67
22
21
70
35
62
39
89
42
71
56
43
64
34
32
80
44
29
114
29
48
51
73
88
78
55
40
38
28
41
44
27
71
45
48
39
31
11
85
43
42
52
49
72
83
20
44
10
46
79
48
47
67
54
50
65
49
12
106
67
66
100
59
82
90
65
55
71
58
60
49
69
99
85
76
83
73
33
47
63
71
50
52
45
30
51
48
82
40
43
26
80
61
67
50
58
76
54
82
41
51
20
62
43
34
18
42
35
47
60
57
56
41
41
33
47
43
41
33
43
57
57
55
55
16
50
28
33
59
60
78
41
36
26
24
35
48
46
45
74
27
49
55
57
40
33
45
67
44
54
37
52
67
39
49
76
11
47
16
55
77
95
20
81
49
89
75
67
86
53
78
11
42
92
64
35
47
34
43
104
58
88
38
26
67
37
57
36
72
36
11
57
33
41
36
84
32
51
50
34
32
29
63
60
55
48
50
86
62
69
81
58
56
59
71
73
31
29
51
59
50
44
78
42
48
65
43
63
48
55
70
47
65
25
53
65
35
63
73
52
37
48
54
83
111
97
104
60
91
57
83
25
89
87
51
71
33
39
51
48
28
15
34
57
26
74
57
49
13
30
50
43
52
35
43
58
52
39
58
13
56
25
65
30
54
28
15
41
63
47
28
44
89
65
33
36
32
28
64
62
31
59
81
36
50
38
58
39
18
37
112
48
30
47
26
37
48
42
104
37
42
47
43
46
53
28
24
40
15
54
23
40
41
45
68
56
50
43
44
33
47
65
43
36
47
69
108
95
60
72
107
77
33
58
51
55
61
36
63
55
101
86
84
60
42
10
53
86
70
88
98
88
38
68
84
81
21
104
63
48
49
13
72
66
82
56
90
61
60
61
52
98
97
46
64
68
41
86
79
58
38
68
61
60
111
80
57
36
70
62
61
69
100
50
87
18
30
68
51
53
12
73
68
96
81
21
78
30
75
52
97
44
84
75
23
68
36
94
49
61
56
99
47
30
74
32
75
16
71
51
78
55
84
104
68
44
66
57
21
69
63
51
44
85
96
103
56
26
24
35
49
69
44
54
18
34
74
54
45
80
37
35
45
93
105
106
46
113
97
52
75
70
66
46
