speaker,language,clip,phone,vot_ms
VM23A,C,0,g,28.999999999999996
VM23A,C,1,g,47.000000000000014
VM23A,C,10,k,63.0
VM23A,C,100,k,84.0
VM23A,C,101,g,57.00000000000001
VM23A,C,102,g,43.0
VM23A,C,103,g,46.0
VM23A,C,104,g,34.0
VM23A,C,105,g,19.000000000000004
VM23A,C,106,g,22.999999999999993
VM23A,C,107,g,36.00000000000001
VM23A,C,108,g,39.00000000000001
VM23A,C,109,g,48.0
VM23A,C,11,k,101.0
VM23A,C,110,g,55.00000000000001
VM23A,C,12,g,44.0
VM23A,C,13,k,50.0
VM23A,C,14,k,61.000000000000014
VM23A,C,15,g,5.000000000000004
VM23A,C,16,g,33.0
VM23A,C,17,g,27.999999999999996
VM23A,C,18,g,41.00000000000001
VM23A,C,19,g,30.0
VM23A,C,2,k,55.0
VM23A,C,20,k,54.00000000000002
VM23A,C,21,g,23.999999999999993
VM23A,C,22,k,90.00000000000001
VM23A,C,23,k,63.999999999999986
VM23A,C,24,k,48.0
VM23A,C,25,k,87.0
VM23A,C,26,k,65.99999999999999
VM23A,C,27,k,55.99999999999999
VM23A,C,28,k,112.0
VM23A,C,29,k,46.0
VM23A,C,3,k,91.00000000000001
VM23A,C,30,g,37.00000000000001
VM23A,C,31,k,108.0
VM23A,C,32,g,24.000000000000007
VM23A,C,33,k,75.0
VM23A,C,34,k,52.00000000000002
VM23A,C,35,gw,39.99999999999999
VM23A,C,36,k,77.0
VM23A,C,37,g,133.0
VM23A,C,38,k,56.99999999999999
VM23A,C,39,g,25.999999999999996
VM23A,C,4,k,68.99999999999999
VM23A,C,40,k,56.00000000000001
VM23A,C,41,g,45.0
VM23A,C,42,gw,35.0
VM23A,C,43,g,38.99999999999999
VM23A,C,44,g,4.99999999999999
VM23A,C,45,g,43.999999999999986
VM23A,C,46,g,4.99999999999999
VM23A,C,47,k,48.0
VM23A,C,48,g,48.0
VM23A,C,49,g,55.00000000000001
VM23A,C,5,g,41.99999999999999
VM23A,C,50,g,37.00000000000001
VM23A,C,51,gw,41.99999999999999
VM23A,C,52,g,15.000000000000014
VM23A,C,53,g,124.0
VM23A,C,54,k,45.0
VM23A,C,55,g,31.0
VM23A,C,56,g,42.0
VM23A,C,57,g,5.000000000000004
VM23A,C,58,g,34.0
VM23A,C,59,g,35.0
VM23A,C,6,k,67.99999999999999
VM23A,C,60,g,88.00000000000001
VM23A,C,61,g,39.99999999999999
VM23A,C,62,g,37.00000000000001
VM23A,C,63,k,43.0
VM23A,C,64,g,30.0
VM23A,C,65,g,46.0
VM23A,C,66,k,76.0
VM23A,C,67,k,65.0
VM23A,C,68,k,99.99999999999999
VM23A,C,69,k,44.0
VM23A,C,7,k,4.999999999999977
VM23A,C,70,g,33.0
VM23A,C,71,g,34.99999999999999
VM23A,C,72,k,68.0
VM23A,C,73,g,8.000000000000007
VM23A,C,74,k,62.000000000000014
VM23A,C,75,k,47.999999999999986
VM23A,C,76,g,34.0
VM23A,C,77,g,56.99999999999999
VM23A,C,78,gw,5.000000000000004
VM23A,C,79,g,55.99999999999999
