phone,minTime,maxTime,k total,kw total,g total,gw total
g,33.01,33.11,,,,
g,34.39,34.47,,,,
g,87.016,87.086,,,,
g,119.804,119.844,,,,
g,121.704,121.814,,,,
g,143.319,143.379,,,,
k,163.874,163.974,,,,
k,187.062,187.122,,,,
g,187.952,188.052,,,,
g,188.122,188.262,,,,
g,192.982,193.062,,,,
g,196.094,196.144,,,,
g,199.224,199.324,,,,
g,218.01,218.1,,,,
g,218.18,218.29,,,,
g,222.914,223.014,,,,
g,226.762,226.842,,,,
g,238.002,238.062,,,,
k,238.772,238.852,,,,
k,240.792,240.862,,,,
k,246.912,246.972,,,,
g,247.922,248.022,,,,
g,252.466,252.546,,,,
k,263.982,264.062,,,,
k,268.972,269.042,,,,
g,291.244,291.334,,,,
g,294.284,294.364,,,,
g,295.434,295.484,,,,
g,295.544,295.604,,,,
g,328.8,328.98,,,,
g,335.38,335.44,,,,
g,349.05,349.12,,,,
g,351.96,352.08,,,,
g,360.408,360.438,,,,
g,367.89,367.94,,,,
g,373.36,373.46,,,,
g,392.426,392.466,,,,
g,399.436,399.506,,,,
g,400.626,400.676,,,,
g,405.026,405.116,,,,
g,408.306,408.446,,,,
k,422.138,422.238,,,,
k,422.508,422.568,,,,
g,426.258,426.308,,,,
k,428.188,428.278,,,,
g,429.068,429.118,,,,
k,429.478,429.548,,,,
g,430.858,430.948,,,,
k,437.826,437.916,,,,
g,439.896,439.976,,,,
g,443.436,443.506,,,,
k,458.258,458.348,,,,
g,458.648,458.748,,,,
g,480.994,481.064,,,,
k,490.096,490.186,,,,
k,500.106,500.196,,,,
g,501.816,501.886,,,,
g,501.926,502.046,,,,
k,522.182,522.252,,,,
g,522.362,522.452,,,,
k,525.742,525.822,,,,
g,527.232,527.302,,,,
k,541.492,541.572,,,,
g,542.642,542.722,,,,
g,563.578,563.668,,,,
g,564.028,564.058,,,,
g,564.968,565.028,,,,
g,590.661,590.761,,,,
k,591.051,591.081,,,,
g,592.321,592.391,,,,
gw,597.628,597.658,,,,
g,604.167,604.237,,,,
g,607.777,607.827,,,,
k,628.718,628.838,,,,
g,631.178,631.228,,,,
g,633.978,634.038,,,,
g,634.128,634.218,,,,
g,642.213,642.323,,,,
g,663.57,663.61,,,,
g,667.19,667.28,,,,
g,676.83,676.91,,,,
k,677.56,677.62,,,,
g,696.585,696.635,,,,
gw,697.045,697.165,,,,
k,707.336,707.366,,,,
k,708.086,708.186,,,,
g,708.656,708.756,,,,
g,712.606,712.676,,,,
g,729.625,729.695,,,,
gw,731.795,731.895,,,,
g,732.235,732.285,,,,
k,757.22,757.31,,,,
g,760.68,760.71,,,,
g,763.784,763.844,,,,
g,764.744,764.794,,,,
g,767.914,767.974,,,,
g,777.016,777.106,,,,
g,780.206,780.286,,,,
g,781.786,781.836,,,,
g,795.43,795.47,,,,
g,795.58,795.61,,,,
g,815.658,815.718,,,,
g,821.214,821.314,,,,
g,839.632,839.712,,,,
g,841.692,842.002,,,,
g,842.572,842.622,,,,
k,862.995,863.095,,,,
g,876.076,876.176,,,,
k,880.036,880.166,,,,
g,886.688,886.738,,,,
g,888.179,888.209,,,,
g,888.499,888.589,,,,
g,893.329,893.409,,,,
g,893.549,893.689,,,,
g,918.986,919.046,,,,
g,921.596,921.646,,,,
g,922.436,922.516,,,,
g,937.224,937.254,,,,
g,938.314,938.394,,,,
