speaker,language,clip,phone,vot_ms
VF19A,C,0,g,30.0
VF19A,C,1,g,31.0
VF19A,C,10,g,5.000000000000004
VF19A,C,100,g,63.0
VF19A,C,101,k,91.0
VF19A,C,102,k,67.0
VF19A,C,103,k,87.99999999999999
VF19A,C,104,k,65.00000000000001
VF19A,C,105,g,21.000000000000004
VF19A,C,106,g,26.00000000000001
VF19A,C,107,k,92.99999999999999
VF19A,C,108,g,48.999999999999986
VF19A,C,109,g,5.000000000000004
VF19A,C,11,k,5.000000000000004
VF19A,C,110,g,128.0
VF19A,C,111,k,80.0
VF19A,C,112,k,81.0
VF19A,C,113,k,87.00000000000001
VF19A,C,114,g,32.0
VF19A,C,115,g,38.99999999999999
VF19A,C,116,g,33.0
VF19A,C,117,g,25.999999999999996
VF19A,C,118,g,24.999999999999993
VF19A,C,119,g,4.99999999999999
VF19A,C,12,g,147.00000000000003
VF19A,C,120,k,5.000000000000004
VF19A,C,121,k,5.000000000000004
VF19A,C,122,g,5.000000000000004
VF19A,C,123,k,143.0
VF19A,C,124,g,25.000000000000007
VF19A,C,125,k,5.000000000000004
VF19A,C,126,g,33.0
VF19A,C,127,g,69.99999999999999
VF19A,C,128,g,4.999999999999977
VF19A,C,129,g,50.0
VF19A,C,13,g,5.000000000000004
VF19A,C,130,g,24.000000000000007
VF19A,C,131,g,48.0
VF19A,C,132,g,159.00000000000003
VF19A,C,133,k,74.00000000000001
VF19A,C,134,k,51.00000000000001
VF19A,C,135,g,54.0
VF19A,C,136,g,33.0
VF19A,C,137,g,18.000000000000004
VF19A,C,138,g,33.0
VF19A,C,139,g,153.00000000000003
VF19A,C,14,g,27.000000000000004
VF19A,C,140,g,27.999999999999996
VF19A,C,141,g,28.999999999999996
VF19A,C,142,g,34.00000000000001
VF19A,C,143,g,39.00000000000001
VF19A,C,144,g,25.999999999999996
VF19A,C,145,g,60.0
VF19A,C,146,g,5.000000000000004
VF19A,C,147,g,50.0
VF19A,C,148,g,5.000000000000004
VF19A,C,149,g,48.0
VF19A,C,15,g,99.0
VF19A,C,150,g,52.00000000000001
VF19A,C,151,k,72.00000000000001
VF19A,C,152,k,81.99999999999999
VF19A,C,16,g,33.0
VF19A,C,17,g,4.99999999999999
VF19A,C,18,k,5.000000000000004
VF19A,C,19,k,115.0
VF19A,C,2,k,63.0
VF19A,C,20,g,25.000000000000007
VF19A,C,21,g,43.00000000000001
VF19A,C,22,k,98.99999999999999
VF19A,C,23,g,43.00000000000001
VF19A,C,24,g,18.000000000000004
VF19A,C,25,g,67.99999999999999
VF19A,C,26,g,142.00000000000003
VF19A,C,27,k,99.99999999999999
VF19A,C,28,k,5.000000000000004
VF19A,C,29,k,64.0
VF19A,C,3,g,46.0
VF19A,C,30,k,66.99999999999999
VF19A,C,31,gw,25.000000000000007
VF19A,C,32,g,79.99999999999999
VF19A,C,33,g,5.000000000000004
VF19A,C,34,g,41.99999999999999
VF19A,C,35,g,46.0
VF19A,C,36,gw,23.000000000000007
VF19A,C,37,k,84.0
VF19A,C,38,g,25.999999999999996
VF19A,C,39,g,22.999999999999993
VF19A,C,4,k,84.0
VF19A,C,40,g,40.99999999999999
VF19A,C,41,g,38.00000000000001
VF19A,C,42,g,12.999999999999998
VF19A,C,43,k,113.0
VF19A,C,44,k,56.99999999999999
VF19A,C,45,g,43.0
VF19A,C,46,k,108.0
VF19A,C,47,g,125.0
VF19A,C,48,g,27.999999999999996
VF19A,C,49,g,4.99999999999999
VF19A,C,5,g,40.99999999999999
VF19A,C,50,g,31.0
VF19A,C,51,g,27.999999999999996
VF19A,C,52,g,21.999999999999993
VF19A,C,53,g,83.00000000000001
VF19A,C,54,g,40.99999999999999
VF19A,C,55,g,41.00000000000001
VF19A,C,56,k,5.000000000000004
VF19A,C,57,g,47.0
VF19A,C,58,gw,25.000000000000007
VF19A,C,59,k,95.99999999999999
VF19A,C,6,k,34.0
VF19A,C,60,g,32.0
VF19A,C,61,g,11.00000000000001
VF19A,C,62,g,5.000000000000004
VF19A,C,63,gw,5.000000000000004
VF19A,C,64,gw,25.999999999999996
VF19A,C,65,g,22.999999999999993
VF19A,C,66,g,39.00000000000001
VF19A,C,67,g,120.00000000000001
VF19A,C,68,g,31.0
VF19A,C,69,gw,30.0
VF19A,C,7,g,43.0
VF19A,C,70,g,27.999999999999996
VF19A,C,71,g,32.0
VF19A,C,72,g,39.00000000000001
VF19A,C,73,k,57.99999999999999
VF19A,C,74,k,79.0
VF19A,C,75,k,81.00000000000001
VF19A,C,76,g,5.000000000000004
VF19A,C,77,g,5.000000000000004
VF19A,C,78,g,33.0
VF19A,C,79,k,5.000000000000004
VF19A,C,8,k,4.999999999999977
VF19A,C,80,g,34.0
VF19A,C,81,g,29.000000000000025
VF19A,C,82,gw,26.999999999999996
VF19A,C,83,g,9.999999999999995
VF19A,C,84,g,5.000000000000004
VF19A,C,85,g,31.0
VF19A,C,86,g,30.0
VF19A,C,87,k,73.99999999999999
VF19A,C,88,k,5.000000000000004
VF19A,C,89,g,34.0
VF19A,C,9,g,31.0
VF19A,C,90,g,83.00000000000001
VF19A,C,91,g,37.99999999999998
VF19A,C,92,g,36.00000000000001
VF19A,C,93,g,5.000000000000004
VF19A,C,94,g,54.00000000000001
VF19A,C,95,g,5.000000000000004
VF19A,C,96,g,32.0
VF19A,C,97,k,17.0
VF19A,C,98,g,4.999999999999997
VF19A,C,99,g,5.000000000000004
VF19A,E,0,G,25.999999999999996
VF19A,E,1,K,72.00000000000001
VF19A,E,10,G,33.0
VF19A,E,100,K,77.0
VF19A,E,101,K,46.0
VF19A,E,102,K,88.0
VF19A,E,103,K,45.0
VF19A,E,104,K,5.000000000000004
VF19A,E,105,K,99.00000000000001
VF19A,E,11,K,98.00000000000001
VF19A,E,12,K,67.0
VF19A,E,13,G,50.0
VF19A,E,14,G,49.0
VF19A,E,15,G,26.999999999999996
VF19A,E,16,K,82.99999999999999
VF19A,E,17,K,55.00000000000001
VF19A,E,18,K,42.0
VF19A,E,19,G,34.0
VF19A,E,2,G,25.000000000000007
VF19A,E,20,K,71.00000000000001
VF19A,E,21,K,82.99999999999999
VF19A,E,22,K,4.99999999999999
VF19A,E,23,K,64.0
VF19A,E,24,G,10.999999999999996
VF19A,E,25,K,68.99999999999999
VF19A,E,26,K,77.0
VF19A,E,27,G,27.000000000000004
VF19A,E,28,K,77.0
VF19A,E,29,K,5.000000000000004
VF19A,E,3,G,29.000000000000004
VF19A,E,30,K,60.0
VF19A,E,31,G,88.0
VF19A,E,32,K,9.000000000000002
VF19A,E,33,K,5.000000000000004
VF19A,E,34,K,40.99999999999998
VF19A,E,35,K,53.99999999999999
VF19A,E,36,G,29.00000000000001
VF19A,E,37,K,5.000000000000004
VF19A,E,38,K,78.99999999999999
VF19A,E,39,K,71.99999999999999
VF19A,E,4,K,4.999999999999977
VF19A,E,40,K,56.99999999999999
VF19A,E,41,K,75.99999999999999
VF19A,E,42,K,76.00000000000001
VF19A,E,43,G,5.000000000000004
VF19A,E,44,G,4.99999999999999
VF19A,E,45,K,51.000000000000014
VF19A,E,46,G,31.999999999999993
VF19A,E,47,K,70.0
VF19A,E,48,K,31.0
VF19A,E,49,K,5.000000000000004
VF19A,E,5,K,89.00000000000001
VF19A,E,50,K,96.0
VF19A,E,51,K,5.000000000000004
VF19A,E,52,K,67.0
VF19A,E,53,K,55.00000000000001
VF19A,E,54,K,36.00000000000001
VF19A,E,55,G,5.000000000000004
VF19A,E,56,G,34.99999999999999
VF19A,E,57,G,50.0
VF19A,E,58,K,79.99999999999999
VF19A,E,59,K,56.00000000000001
VF19A,E,6,K,90.0
VF19A,E,60,K,5.000000000000004
VF19A,E,61,K,94.99999999999999
VF19A,E,62,K,85.00000000000001
VF19A,E,63,K,49.0
VF19A,E,64,K,29.999999999999986
VF19A,E,65,G,27.999999999999996
