phone,minTime,maxTime,k total,kw total,g total,gw total
K,22.9,22.99,,,,
G,38.012,38.112,,,,
K,49.42,49.54,,,,
G,53.213,53.303,,,,
G,55.263,55.353,,,,
K,74.337,74.447,,,,
G,118.856,118.966,,,,
G,142.92,142.98,,,,
G,162.429,162.529,,,,
K,188.991,189.091,,,,
K,196.118,196.228,,,,
G,202.877,202.967,,,,
K,233.42,233.62,,,,
K,235.51,235.57,,,,
K,258.547,258.647,,,,
K,262.457,262.517,,,,
K,269.197,269.287,,,,
K,308.755,308.825,,,,
K,318.223,318.333,,,,
K,327.233,327.353,,,,
K,342.734,342.874,,,,
K,348.502,348.612,,,,
K,358.496,358.576,,,,
G,360.576,360.646,,,,
K,361.526,361.596,,,,
G,361.766,361.826,,,,
G,372.349,372.429,,,,
K,385.326,385.536,,,,
K,411.726,411.946,,,,
K,464.533,464.633,,,,
K,465.793,465.873,,,,
K,467.563,467.663,,,,
G,497.806,497.866,,,,
K,528.852,528.932,,,,
K,540.756,540.836,,,,
G,590.849,590.929,,,,
G,593.516,593.646,,,,
K,644.474,644.554,,,,
K,663.225,663.365,,,,
G,708.745,708.835,,,,
K,720.359,720.559,,,,
K,727.573,727.813,,,,
K,757.011,757.121,,,,
G,760.005,760.085,,,,
K,773.195,773.445,,,,
K,776.415,776.585,,,,
K,785.391,785.551,,,,
K,802.203,802.253,,,,
K,814.402,814.462,,,,
K,815.042,815.102,,,,
K,816.362,816.482,,,,
K,823.865,823.965,,,,
G,836.124,836.184,,,,
K,940.969,941.039,,,,
K,972.257,972.467,,,,
G,975.324,975.414,,,,
G,983.258,983.338,,,,
K,986.798,986.858,,,,
G,997.235,997.305,,,,
K,999.555,999.615,,,,
K,1007.948,1008.178,,,,
G,1008.518,1008.618,,,,
K,1020.747,1020.827,,,,
K,1028.579,1028.659,,,,
G,1057.918,1057.978,,,,
K,1077.588,1077.718,,,,
G,1111.128,1111.208,,,,
K,1127.462,1127.552,,,,
K,1130.531,1130.581,,,,
K,1137.946,1138.106,,,,
G,1152.49,1152.58,,,,
K,1153.85,1153.99,,,,
K,1160.278,1160.408,,,,
K,1180.02,1180.21,,,,
K,1260.51,1260.67,,,,
K,1269.302,1269.362,,,,
G,1285.512,1285.572,,,,
K,1299.123,1299.283,,,,
K,1311.999,1312.129,,,,
K,1325.378,1325.588,,,,
K,1334.288,1334.458,,,,
K,1369.641,1369.841,,,,
K,1392.813,1392.853,,,,
K,1398.047,1398.177,,,,
K,1451.001,1451.061,,,,
G,1495.841,1495.921,,,,
K,1548.359,1548.429,,,,
,,,62,0,25,0
