speaker,language,clip,phone,vot_ms
VM34A,C,0,g,22.999999999999993
VM34A,C,1,g,22.000000000000007
VM34A,C,10,g,16.0
VM34A,C,100,g,67.99999999999999
VM34A,C,101,g,18.000000000000004
VM34A,C,102,g,4.99999999999999
VM34A,C,103,g,20.000000000000004
VM34A,C,104,g,19.000000000000004
VM34A,C,105,g,30.999999999999993
VM34A,C,106,g,12.999999999999998
VM34A,C,107,g,16.0
VM34A,C,108,g,22.999999999999993
VM34A,C,109,g,20.000000000000004
VM34A,C,11,k,59.0
VM34A,C,110,g,27.999999999999996
VM34A,C,111,g,19.999999999999996
VM34A,C,112,g,18.00000000000001
VM34A,C,113,g,11.999999999999996
VM34A,C,114,g,20.99999999999999
VM34A,C,115,g,29.00000000000001
VM34A,C,116,g,39.99999999999999
VM34A,C,117,g,5.000000000000004
VM34A,C,118,g,13.999999999999998
VM34A,C,119,k,55.99999999999999
VM34A,C,12,g,5.000000000000004
VM34A,C,120,g,15.0
VM34A,C,121,g,25.0
VM34A,C,122,gw,28.999999999999996
VM34A,C,123,g,18.000000000000004
VM34A,C,124,g,19.000000000000004
VM34A,C,125,g,25.999999999999996
VM34A,C,126,g,31.0
VM34A,C,127,g,46.999999999999986
VM34A,C,128,g,28.999999999999996
VM34A,C,129,g,24.999999999999993
VM34A,C,13,k,66.0
VM34A,C,130,k,68.99999999999999
VM34A,C,131,g,30.0
VM34A,C,132,g,20.999999999999996
VM34A,C,133,g,17.0
VM34A,C,14,k,5.000000000000004
VM34A,C,15,gw,24.000000000000007
VM34A,C,16,gw,36.99999999999999
VM34A,C,17,k,86.0
VM34A,C,18,gw,20.000000000000004
VM34A,C,19,g,15.999999999999986
VM34A,C,2,g,26.999999999999996
VM34A,C,20,g,31.0
VM34A,C,21,g,22.999999999999993
VM34A,C,22,g,5.000000000000004
VM34A,C,23,g,23.999999999999993
VM34A,C,24,g,20.000000000000004
VM34A,C,25,g,13.999999999999998
VM34A,C,26,g,18.000000000000004
VM34A,C,27,g,27.999999999999996
VM34A,C,28,g,17.0
VM34A,C,29,k,94.00000000000001
VM34A,C,3,g,25.000000000000007
VM34A,C,30,g,18.000000000000004
VM34A,C,31,g,17.0
VM34A,C,32,g,31.0
VM34A,C,33,g,16.0
VM34A,C,34,g,19.000000000000004
VM34A,C,35,g,33.0
VM34A,C,36,k,67.00000000000001
VM34A,C,37,g,21.000000000000004
VM34A,C,38,g,22.999999999999993
VM34A,C,39,g,24.999999999999993
VM34A,C,4,g,24.999999999999993
VM34A,C,40,g,15.0
VM34A,C,41,g,19.99999999999999
VM34A,C,42,gw,33.0
VM34A,C,43,g,13.999999999999998
VM34A,C,44,g,23.000000000000007
VM34A,C,45,g,4.99999999999999
VM34A,C,46,k,5.000000000000004
VM34A,C,47,g,18.999999999999996
VM34A,C,48,g,5.000000000000004
VM34A,C,49,g,30.0
VM34A,C,5,g,32.0
VM34A,C,50,gw,34.0
VM34A,C,51,g,21.999999999999993
VM34A,C,52,k,67.99999999999999
VM34A,C,53,g,25.999999999999996
VM34A,C,54,g,27.999999999999996
VM34A,C,55,g,16.0
VM34A,C,56,g,45.0
VM34A,C,57,k,66.0
VM34A,C,58,k,81.00000000000001
VM34A,C,59,g,23.999999999999993
VM34A,C,6,g,13.999999999999998
VM34A,C,60,g,12.999999999999998
VM34A,C,61,g,15.0
VM34A,C,62,g,12.999999999999998
VM34A,C,63,k,174.0
VM34A,C,64,g,23.000000000000007
VM34A,C,65,g,11.999999999999996
VM34A,C,66,g,17.0
VM34A,C,67,g,16.0
VM34A,C,68,g,17.0
VM34A,C,69,g,17.0
VM34A,C,7,g,16.0
VM34A,C,70,g,27.999999999999996
VM34A,C,71,g,20.000000000000004
VM34A,C,72,g,40.00000000000001
VM34A,C,73,g,23.000000000000007
VM34A,C,74,g,40.99999999999999
VM34A,C,75,g,25.999999999999996
VM34A,C,76,g,16.0
VM34A,C,77,g,13.999999999999998
VM34A,C,78,g,15.0
VM34A,C,79,g,21.999999999999993
VM34A,C,8,g,22.999999999999993
VM34A,C,80,g,5.000000000000004
VM34A,C,81,g,21.999999999999993
VM34A,C,82,g,18.000000000000004
VM34A,C,83,g,21.999999999999993
VM34A,C,84,g,5.000000000000004
VM34A,C,85,g,24.999999999999993
VM34A,C,86,g,32.0
VM34A,C,87,g,13.999999999999998
VM34A,C,88,g,28.000000000000025
VM34A,C,89,g,21.999999999999993
VM34A,C,9,g,25.999999999999996
VM34A,C,90,g,21.999999999999993
VM34A,C,91,g,19.000000000000004
VM34A,C,92,k,83.00000000000001
VM34A,C,93,g,5.000000000000004
VM34A,C,94,g,5.000000000000004
VM34A,C,95,k,54.99999999999999
VM34A,C,96,g,4.99999999999999
VM34A,C,97,g,15.0
VM34A,C,98,g,17.0
VM34A,C,99,g,15.000000000000014
VM34A,E,0,K,30.0
VM34A,E,1,G,35.0
VM34A,E,10,K,74.00000000000001
VM34A,E,11,G,44.0
VM34A,E,12,K,156.99999999999997
VM34A,E,13,K,32.0
VM34A,E,14,K,75.00000000000001
VM34A,E,15,K,16.000000000000007
VM34A,E,16,K,71.00000000000001
VM34A,E,17,K,51.00000000000001
VM34A,E,18,K,77.99999999999999
VM34A,E,19,K,55.00000000000001
VM34A,E,2,K,84.0
VM34A,E,20,K,104.00000000000001
VM34A,E,21,K,67.99999999999999
VM34A,E,22,K,44.000000000000014
VM34A,E,23,G,11.999999999999996
VM34A,E,24,K,66.0
VM34A,E,25,G,26.00000000000001
VM34A,E,26,G,19.000000000000004
VM34A,E,27,K,163.99999999999997
VM34A,E,28,K,146.00000000000003
VM34A,E,29,K,57.00000000000001
VM34A,E,3,G,20.99999999999999
VM34A,E,30,K,21.000000000000004
VM34A,E,31,K,69.0
VM34A,E,32,G,25.999999999999996
VM34A,E,33,K,63.0
VM34A,E,34,K,51.00000000000001
VM34A,E,35,G,19.000000000000004
VM34A,E,36,G,19.000000000000018
VM34A,E,37,K,44.0
VM34A,E,38,K,84.99999999999999
VM34A,E,39,G,25.000000000000007
VM34A,E,4,G,20.000000000000004
VM34A,E,40,K,143.0
VM34A,E,41,K,139.0
VM34A,E,42,K,96.0
VM34A,E,43,G,24.000000000000007
VM34A,E,44,K,171.00000000000003
VM34A,E,45,K,103.0
VM34A,E,46,K,55.99999999999999
VM34A,E,47,K,26.00000000000001
VM34A,E,48,K,24.000000000000007
VM34A,E,49,K,35.0
VM34A,E,5,K,49.000000000000014
VM34A,E,50,K,68.99999999999999
VM34A,E,51,K,44.000000000000014
VM34A,E,52,G,22.0
VM34A,E,53,K,54.00000000000001
VM34A,E,54,K,18.000000000000004
VM34A,E,55,G,19.99999999999999
VM34A,E,56,G,17.0
VM34A,E,57,K,34.0
VM34A,E,58,G,37.0
VM34A,E,59,K,5.000000000000004
VM34A,E,6,G,35.000000000000014
VM34A,E,60,K,74.00000000000001
VM34A,E,61,G,26.00000000000001
VM34A,E,62,K,54.00000000000001
VM34A,E,63,K,45.0
VM34A,E,64,G,13.999999999999998
VM34A,E,65,K,80.0
VM34A,E,66,G,13.999999999999998
VM34A,E,67,K,36.99999999999999
VM34A,E,68,K,34.99999999999999
VM34A,E,69,K,45.000000000000014
VM34A,E,7,G,17.0
VM34A,E,70,G,33.0
VM34A,E,71,K,93.00000000000001
VM34A,E,72,K,105.00000000000001
VM34A,E,73,K,138.0
VM34A,E,74,K,106.0
VM34A,E,75,K,45.99999999999999
VM34A,E,76,G,14.999999999999993
VM34A,E,77,K,113.0
VM34A,E,78,K,97.0
VM34A,E,79,K,152.99999999999997
VM34A,E,8,G,18.000000000000004
VM34A,E,80,K,133.0
VM34A,E,81,K,158.99999999999997
VM34A,E,82,K,52.00000000000001
VM34A,E,83,K,75.00000000000001
VM34A,E,84,K,70.0
VM34A,E,85,G,19.000000000000004
VM34A,E,86,K,66.0
VM34A,E,9,K,46.0
