phone,minTime,maxTime,k total,kw total,g total,gw total
g,33.96,34.08,,,,
g,35.914,36.004,,,,
g,61.586,61.676,,,,
k,96.962,97.072,,,,
g,102.284,102.354,,,,
g,113.586,113.666,,,,
k,127.084,127.174,,,,
g,127.514,127.654,,,,
g,132.731,132.801,,,,
k,140.274,140.374,,,,
g,140.694,140.794,,,,
k,142.184,142.234,,,,
k,143.124,143.174,,,,
g,158.516,158.596,,,,
g,164.06,164.22,,,,
g,165.28,165.34,,,,
k,167.425,167.585,,,,
g,168.035,168.115,,,,
k,175.044,175.094,,,,
g,177.078,177.128,,,,
g,177.248,177.358,,,,
g,177.408,177.458,,,,
g,178.188,178.308,,,,
g,179.508,179.588,,,,
k,180.957,181.027,,,,
g,181.857,181.927,,,,
k,186.142,186.182,,,,
k,187.152,187.242,,,,
g,187.412,187.462,,,,
g,192.898,192.928,,,,
g,194.668,194.758,,,,
k,199.33,199.42,,,,
k,201.21,201.28,,,,
k,203.272,203.332,,,,
g,203.542,203.662,,,,
g,205.162,205.222,,,,
g,205.282,205.412,,,,
g,208.826,208.876,,,,
k,209.216,209.306,,,,
g,217.374,217.444,,,,
g,218.744,218.844,,,,
k,222.708,222.788,,,,
k,223.998,224.048,,,,
g,224.168,224.278,,,,
g,228.57,228.65,,,,
g,233.248,233.338,,,,
k,234.078,234.138,,,,
k,235.078,235.138,,,,
g,235.308,235.358,,,,
k,239.26,239.36,,,,
k,241.5,241.53,,,,
k,246.718,246.828,,,,
g,250.978,251.038,,,,
g,256.534,256.594,,,,
g,256.804,256.854,,,,
g,265.326,265.406,,,,
g,266.496,266.556,,,,
k,267.526,267.576,,,,
g,267.706,267.746,,,,
k,278.254,278.314,,,,
g,279.634,279.694,,,,
k,279.734,279.804,,,,
g,280.104,280.164,,,,
k,299.104,299.164,,,,
k,302.456,302.516,,,,
k,305.446,305.496,,,,
g,307.349,307.439,,,,
g,307.539,307.639,,,,
k,309.789,309.839,,,,
g,310.829,310.859,,,,
k,318.618,318.668,,,,
g,322.294,322.374,,,,
k,326.998,327.028,,,,
g,331.282,331.372,,,,
g,332.272,332.352,,,,
g,335.647,335.727,,,,
g,348.62,348.69,,,,
g,364.205,364.235,,,,
g,382.96,383.03,,,,
gw,406.458,406.608,,,,
g,428.542,428.622,,,,
k,430.942,431.052,,,,
g,451.932,451.982,,,,
g,453.108,453.208,,,,
g,453.248,453.318,,,,
k,454.978,455.078,,,,
g,465.007,465.047,,,,
g,465.617,465.687,,,,
k,471.007,471.067,,,,
g,472.247,472.317,,,,
g,490.528,490.628,,,,
g,495.394,495.464,,,,
g,508.076,508.126,,,,
g,522.772,522.852,,,,
