phone,minTime,maxTime,k total,kw total,g total,gw total
g,66.686,66.766,,,,
g,68.27,68.32,,,,
g,88.023,88.063,,,,
g,130.482,130.562,,,,
k,133.302,133.332,,,,
g,133.412,133.462,,,,
g,133.972,134.002,,,,
k,146.623,146.653,,,,
g,152.456,152.516,,,,
g,152.766,152.806,,,,
g,172.994,173.084,,,,
g,180.101,180.211,,,,
g,181.041,181.101,,,,
g,187.698,187.738,,,,
g,191.132,191.162,,,,
k,191.972,192.002,,,,
g,218.69,218.86,,,,
g,231.72,231.77,,,,
g,234.52,234.6,,,,
g,241.626,241.686,,,,
g,256.112,256.172,,,,
g,274.448,274.558,,,,
g,351.72,351.78,,,,
gw,352.57,352.6,,,,
g,353.18,353.25,,,,
g,358.11,358.21,,,,
g,358.89,358.94,,,,
k,359.18,359.23,,,,
g,360.13,360.19,,,,
g,361.62,361.68,,,,
k,361.96,362.0,,,,
g,368.314,368.374,,,,
g,370.164,370.214,,,,
k,371.844,371.924,,,,
g,393.946,394.006,,,,
g,395.096,395.146,,,,
k,397.14,397.17,,,,
g,400.07,400.14,,,,
g,403.615,403.665,,,,
g,403.715,403.775,,,,
g,407.245,407.315,,,,
g,471.556,471.596,,,,
g,472.016,472.076,,,,
g,483.617,483.657,,,,
g,489.825,489.905,,,,
g,495.094,495.164,,,,
g,512.815,512.845,,,,
g,532.916,533.016,,,,
g,536.316,536.356,,,,
g,537.316,537.376,,,,
k,539.345,539.425,,,,
k,539.855,539.885,,,,
g,563.757,563.837,,,,
g,566.919,566.969,,,,
g,570.884,570.954,,,,
g,624.486,624.536,,,,
g,633.794,633.834,,,,
k,636.224,636.304,,,,
g,637.084,637.174,,,,
g,637.414,637.514,,,,
g,637.724,637.794,,,,
g,638.034,638.064,,,,
g,641.191,641.221,,,,
g,643.851,643.911,,,,
g,669.464,669.574,,,,
g,670.424,670.474,,,,
g,670.544,670.594,,,,
g,676.776,676.836,,,,
k,677.596,677.626,,,,
g,685.743,685.793,,,,
k,687.553,687.583,,,,
g,688.723,688.763,,,,
g,695.046,695.136,,,,
g,696.426,696.456,,,,
g,697.786,697.816,,,,
g,706.258,706.328,,,,
gw,708.418,708.478,,,,
g,712.81,712.88,,,,
gw,736.746,736.806,,,,
k,742.285,742.345,,,,
g,744.625,744.705,,,,
g,745.615,745.655,,,,
g,746.115,746.165,,,,
k,746.625,746.695,,,,
g,769.294,769.344,,,,
g,773.874,773.934,,,,
g,782.314,782.384,,,,
g,797.908,797.968,,,,
g,803.024,803.064,,,,
g,806.274,806.324,,,,
g,818.738,818.798,,,,
g,827.797,827.877,,,,
g,835.48,835.58,,,,
g,838.5,838.57,,,,
g,840.668,840.728,,,,
g,842.968,843.018,,,,
k,855.568,855.678,,,,
k,869.452,869.522,,,,
g,869.912,869.962,,,,
g,892.192,892.222,,,,
g,893.152,893.182,,,,
g,904.302,904.332,,,,
k,904.942,904.972,,,,
gw,920.657,920.747,,,,
g,924.271,924.331,,,,
k,936.371,936.481,,,,
g,937.571,937.621,,,,
g,938.741,938.771,,,,
g,939.905,939.935,,,,
k,942.915,942.965,,,,
k,959.584,959.664,,,,
g,965.23,965.31,,,,
g,972.724,972.774,,,,
g,975.32,975.38,,,,
g,978.43,978.49,,,,
g,979.48,979.53,,,,
g,980.7,980.74,,,,
g,981.47,981.5,,,,
k,1002.7,1002.8,,,,
g,1027.047,1027.097,,,,
g,1061.514,1061.554,,,,
g,1063.324,1063.394,,,,
g,1063.674,1063.724,,,,
g,1085.014,1085.064,,,,
k,1099.013,1099.063,,,,
gw,1099.243,1099.343,,,,
g,1100.423,1100.463,,,,
g,1101.243,1101.283,,,,
g,1103.874,1103.924,,,,
gw,1105.294,1105.344,,,,
g,1119.55,1119.62,,,,
g,1120.81,1120.87,,,,
g,1124.701,1124.731,,,,
g,1126.341,1126.371,,,,
g,1126.861,1126.931,,,,
g,1130.758,1130.788,,,,
g,1132.722,1132.822,,,,
g,1135.954,1136.034,,,,
g,1136.364,1136.404,,,,
g,1141.708,1141.788,,,,
g,1145.948,1145.998,,,,
g,1146.158,1146.218,,,,
g,1146.608,1146.638,,,,
k,1146.758,1146.798,,,,
g,1170.77,1170.83,,,,
g,1175.244,1175.284,,,,
g,1205.976,1206.026,,,,
g,1212.986,1213.056,,,,
g,1235.762,1235.792,,,,
g,1238.668,1238.728,,,,
g,1280.08,1280.15,,,,
g,1280.76,1280.82,,,,
g,1283.136,1283.176,,,,
g,1286.194,1286.284,,,,
g,1286.494,1286.544,,,,
g,1287.034,1287.094,,,,
g,1287.284,1287.324,,,,
g,1324.245,1324.285,,,,
k,1328.014,1328.054,,,,
k,1334.37,1334.4,,,,
g,1334.81,1334.84,,,,
g,1335.14,1335.23,,,,
gw,1338.891,1338.921,,,,
g,1339.051,1339.141,,,,
k,1340.181,1340.241,,,,
g,1341.871,1341.941,,,,
g,1343.802,1343.862,,,,
g,1344.782,1344.822,,,,
g,1352.049,1352.129,,,,
g,1374.862,1374.952,,,,
g,1375.922,1375.982,,,,
g,1376.642,1376.732,,,,
