speaker,language,clip,phone,vot_ms
VF20B,C,0,g,26.999999999999996
VF20B,C,1,g,16.0
VF20B,C,10,k,36.99999999999999
VF20B,C,100,g,4.99999999999999
VF20B,C,101,k,74.0
VF20B,C,102,g,16.999999999999993
VF20B,C,103,g,5.000000000000004
VF20B,C,104,g,81.00000000000001
VF20B,C,105,k,87.00000000000001
VF20B,C,106,k,28.999999999999996
VF20B,C,107,g,5.000000000000004
VF20B,C,108,g,22.999999999999993
VF20B,C,109,g,36.0
VF20B,C,11,g,47.0
VF20B,C,110,g,5.000000000000004
VF20B,C,111,k,5.000000000000004
VF20B,C,112,g,19.000000000000004
VF20B,C,113,k,47.00000000000001
VF20B,C,114,g,15.0
VF20B,C,115,g,13.999999999999998
VF20B,C,116,g,5.000000000000004
VF20B,C,117,g,16.0
VF20B,C,118,g,4.99999999999999
VF20B,C,119,g,18.99999999999999
VF20B,C,12,g,17.0
VF20B,C,120,g,24.0
VF20B,C,121,k,57.99999999999999
VF20B,C,122,k,103.0
VF20B,C,123,k,72.0
VF20B,C,124,g,106.00000000000001
VF20B,C,125,g,30.0
VF20B,C,126,g,4.99999999999999
VF20B,C,127,g,17.999999999999996
VF20B,C,128,g,19.000000000000004
VF20B,C,129,g,4.99999999999999
VF20B,C,13,g,5.000000000000004
VF20B,C,130,g,29.999999999999993
VF20B,C,131,g,36.0
VF20B,C,132,g,15.000000000000014
VF20B,C,133,g,5.000000000000004
VF20B,C,134,k,73.00000000000001
VF20B,C,135,g,5.000000000000004
VF20B,C,136,k,74.00000000000001
VF20B,C,137,g,19.99999999999999
VF20B,C,138,g,5.000000000000004
VF20B,C,139,g,27.999999999999996
VF20B,C,14,k,23.000000000000007
VF20B,C,140,g,5.000000000000004
VF20B,C,141,g,4.99999999999999
VF20B,C,142,g,4.99999999999999
VF20B,C,143,g,38.00000000000001
VF20B,C,144,g,13.000000000000005
VF20B,C,145,g,5.000000000000004
VF20B,C,146,g,5.000000000000004
VF20B,C,147,g,25.0
VF20B,C,148,g,4.99999999999999
VF20B,C,149,k,51.99999999999999
VF20B,C,15,g,67.0
VF20B,C,150,g,15.0
VF20B,C,151,g,11.999999999999996
VF20B,C,16,g,44.000000000000014
VF20B,C,17,g,40.99999999999999
VF20B,C,18,g,12.999999999999998
VF20B,C,19,g,21.000000000000004
VF20B,C,2,g,11.999999999999996
VF20B,C,20,g,61.000000000000014
VF20B,C,21,g,20.000000000000004
VF20B,C,22,g,5.000000000000004
VF20B,C,23,g,17.0
VF20B,C,24,g,4.99999999999999
VF20B,C,25,g,22.000000000000007
VF20B,C,26,g,10.999999999999996
VF20B,C,27,g,11.999999999999996
VF20B,C,28,g,5.000000000000004
VF20B,C,29,g,39.00000000000001
VF20B,C,3,g,23.999999999999993
VF20B,C,30,g,25.000000000000007
VF20B,C,31,g,5.000000000000004
VF20B,C,32,g,5.000000000000004
VF20B,C,33,g,19.99999999999999
VF20B,C,34,g,16.0
VF20B,C,35,g,23.999999999999993
VF20B,C,36,g,5.000000000000004
VF20B,C,37,g,16.000000000000007
VF20B,C,38,g,15.000000000000007
VF20B,C,39,g,4.999999999999999
VF20B,C,4,g,39.99999999999999
VF20B,C,40,g,5.000000000000004
VF20B,C,41,g,19.000000000000004
VF20B,C,42,g,5.000000000000004
VF20B,C,43,g,6.999999999999999
VF20B,C,44,k,64.0
VF20B,C,45,g,45.0
VF20B,C,46,g,34.0
VF20B,C,47,g,18.000000000000004
VF20B,C,48,g,24.000000000000007
VF20B,C,49,g,13.999999999999998
VF20B,C,5,g,64.0
VF20B,C,50,k,51.00000000000001
VF20B,C,51,g,32.0
VF20B,C,52,g,13.999999999999998
VF20B,C,53,g,26.999999999999996
VF20B,C,54,k,47.00000000000001
VF20B,C,55,g,5.000000000000004
VF20B,C,56,g,47.0
VF20B,C,57,g,12.999999999999998
VF20B,C,58,g,5.000000000000004
VF20B,C,59,g,17.000000000000007
VF20B,C,6,g,4.99999999999999
VF20B,C,60,g,34.0
VF20B,C,61,g,23.999999999999993
VF20B,C,62,g,28.999999999999996
VF20B,C,63,g,4.99999999999999
VF20B,C,64,g,21.000000000000004
VF20B,C,65,k,5.000000000000004
VF20B,C,66,g,32.0
VF20B,C,67,k,4.99999999999999
VF20B,C,68,g,15.000000000000007
VF20B,C,69,g,37.00000000000001
VF20B,C,7,g,26.000000000000004
VF20B,C,70,k,71.0
VF20B,C,71,g,11.999999999999996
VF20B,C,72,g,120.0
VF20B,C,73,g,4.99999999999999
VF20B,C,74,g,5.999999999999991
VF20B,C,75,g,4.999999999999997
VF20B,C,76,g,91.00000000000001
VF20B,C,77,g,5.000000000000004
VF20B,C,78,g,27.999999999999996
VF20B,C,79,k,5.000000000000004
VF20B,C,8,k,4.99999999999999
VF20B,C,80,g,64.0
VF20B,C,81,g,16.0
VF20B,C,82,g,5.000000000000004
VF20B,C,83,g,28.00000000000001
VF20B,C,84,k,4.99999999999999
VF20B,C,85,gw,5.000000000000004
VF20B,C,86,k,26.999999999999996
VF20B,C,87,g,24.999999999999993
VF20B,C,88,g,32.0
VF20B,C,89,g,32.0
VF20B,C,9,g,9.999999999999995
VF20B,C,90,g,26.999999999999996
VF20B,C,91,g,34.99999999999999
VF20B,C,92,k,4.999999999999977
VF20B,C,93,g,19.000000000000004
VF20B,C,94,g,25.999999999999996
VF20B,C,95,g,4.999999999999977
VF20B,C,96,g,20.000000000000004
VF20B,C,97,g,20.000000000000004
VF20B,C,98,g,14.000000000000012
VF20B,C,99,k,57.00000000000001
VF20B,E,0,K,4.999999999999977
VF20B,E,1,G,19.000000000000004
VF20B,E,10,G,25.000000000000007
VF20B,E,100,K,46.0
VF20B,E,101,K,72.0
VF20B,E,102,K,6.999999999999999
VF20B,E,103,G,24.0
VF20B,E,104,K,61.00000000000001
VF20B,E,105,K,39.00000000000001
VF20B,E,106,K,34.0
VF20B,E,107,K,59.0
VF20B,E,108,K,76.00000000000001
VF20B,E,109,K,74.0
VF20B,E,11,G,33.0
VF20B,E,110,K,40.99999999999999
VF20B,E,111,K,40.99999999999999
VF20B,E,112,K,78.0
VF20B,E,113,G,21.999999999999993
VF20B,E,114,K,31.0
VF20B,E,115,K,31.0
VF20B,E,116,K,141.0
VF20B,E,117,K,48.999999999999986
VF20B,E,118,K,60.000000000000014
VF20B,E,119,K,108.0
VF20B,E,12,K,39.00000000000001
VF20B,E,120,K,87.99999999999999
VF20B,E,121,G,51.00000000000001
VF20B,E,122,G,18.000000000000004
VF20B,E,123,K,56.00000000000001
VF20B,E,124,K,36.00000000000001
VF20B,E,125,G,4.99999999999999
VF20B,E,126,K,56.00000000000001
VF20B,E,127,G,25.999999999999996
VF20B,E,128,G,36.00000000000001
VF20B,E,129,G,31.0
VF20B,E,13,G,27.00000000000001
VF20B,E,130,K,40.00000000000001
VF20B,E,131,G,4.99999999999999
VF20B,E,132,G,7.000000000000006
VF20B,E,133,K,52.00000000000001
VF20B,E,134,K,47.0
VF20B,E,135,K,50.000000000000014
VF20B,E,136,K,34.0
VF20B,E,137,K,50.0
VF20B,E,138,K,42.0
VF20B,E,14,G,23.000000000000007
VF20B,E,15,G,24.999999999999993
VF20B,E,16,K,73.0
VF20B,E,17,G,17.0
VF20B,E,18,G,19.999999999999996
VF20B,E,19,K,59.000000000000014
VF20B,E,2,G,5.000000000000004
VF20B,E,20,K,52.00000000000001
VF20B,E,21,K,69.0
VF20B,E,22,K,101.0
VF20B,E,23,G,33.0
VF20B,E,24,K,74.99999999999999
VF20B,E,25,K,59.000000000000014
VF20B,E,26,K,87.00000000000001
VF20B,E,27,K,66.00000000000001
VF20B,E,28,K,5.000000000000004
VF20B,E,29,K,95.0
VF20B,E,3,K,85.0
VF20B,E,30,K,70.0
VF20B,E,31,K,102.0
VF20B,E,32,K,71.00000000000001
VF20B,E,33,K,112.0
VF20B,E,34,K,79.99999999999999
VF20B,E,35,K,44.0
VF20B,E,36,K,63.999999999999986
VF20B,E,37,K,64.0
VF20B,E,38,K,39.99999999999999
VF20B,E,39,K,93.0
VF20B,E,4,G,16.0
VF20B,E,40,K,70.0
VF20B,E,41,K,61.000000000000014
VF20B,E,42,K,50.0
VF20B,E,43,K,51.00000000000001
VF20B,E,44,K,73.00000000000001
VF20B,E,45,K,5.000000000000004
VF20B,E,46,K,41.99999999999999
VF20B,E,47,K,37.99999999999999
VF20B,E,48,G,16.0
VF20B,E,49,K,115.0
VF20B,E,5,K,64.0
VF20B,E,50,G,24.999999999999993
VF20B,E,51,K,67.99999999999999
VF20B,E,52,G,45.0
VF20B,E,53,K,94.99999999999999
VF20B,E,54,G,15.0
VF20B,E,55,K,37.00000000000001
VF20B,E,56,G,4.99999999999999
VF20B,E,57,G,29.000000000000004
VF20B,E,58,K,55.99999999999999
VF20B,E,59,K,98.0
VF20B,E,6,G,32.0
VF20B,E,60,G,35.0
VF20B,E,61,G,23.000000000000007
VF20B,E,62,K,5.000000000000004
VF20B,E,63,K,5.000000000000004
VF20B,E,64,K,40.99999999999999
VF20B,E,65,K,46.00000000000001
VF20B,E,66,K,95.0
VF20B,E,67,K,50.0
VF20B,E,68,K,5.000000000000004
VF20B,E,69,K,67.0
VF20B,E,7,K,64.99999999999999
VF20B,E,70,G,26.999999999999996
VF20B,E,71,G,29.000000000000004
VF20B,E,72,G,20.999999999999996
VF20B,E,73,K,71.0
VF20B,E,74,K,60.0
VF20B,E,75,G,67.0
VF20B,E,76,K,49.0
VF20B,E,77,K,82.00000000000001
VF20B,E,78,K,66.0
VF20B,E,79,G,19.999999999999996
VF20B,E,8,K,102.0
VF20B,E,80,K,5.000000000000004
VF20B,E,81,G,26.999999999999996
VF20B,E,82,K,40.99999999999999
VF20B,E,83,G,32.0
VF20B,E,84,G,30.0
VF20B,E,85,K,49.000000000000014
VF20B,E,86,K,54.00000000000001
VF20B,E,87,K,4.99999999999999
VF20B,E,88,K,67.99999999999999
VF20B,E,89,G,34.0
VF20B,E,9,G,23.000000000000007
VF20B,E,90,G,15.0
VF20B,E,91,G,23.999999999999993
VF20B,E,92,G,15.0
VF20B,E,93,G,20.000000000000004
VF20B,E,94,K,63.000000000000014
VF20B,E,95,G,32.0
VF20B,E,96,G,20.000000000000004
VF20B,E,97,G,18.999999999999996
VF20B,E,98,K,50.0
VF20B,E,99,G,28.999999999999996
