speaker,language,clip,phone,vot_ms
VM24A,C,0,g,37.99999999999999
VM24A,C,1,k,30.0
VM24A,C,10,g,23.999999999999993
VM24A,C,100,g,8.000000000000007
VM24A,C,101,g,20.999999999999996
VM24A,C,102,g,27.999999999999996
VM24A,C,103,g,5.000000000000004
VM24A,C,104,g,23.000000000000007
VM24A,C,105,g,5.000000000000004
VM24A,C,106,g,23.999999999999993
VM24A,C,107,g,20.000000000000004
VM24A,C,108,g,17.0
VM24A,C,109,g,35.0
VM24A,C,11,g,13.00000000000001
VM24A,C,110,g,4.999999999999999
VM24A,C,111,g,5.000000000000004
VM24A,C,112,g,20.99999999999999
VM24A,C,113,g,5.999999999999991
VM24A,C,114,g,157.0
VM24A,C,115,g,26.00000000000001
VM24A,C,116,g,8.999999999999995
VM24A,C,117,g,5.000000000000004
VM24A,C,118,g,11.999999999999996
VM24A,C,119,g,77.99999999999999
VM24A,C,12,g,22.999999999999993
VM24A,C,120,g,4.99999999999999
VM24A,C,121,g,53.00000000000001
VM24A,C,122,g,29.999999999999993
VM24A,C,123,g,20.000000000000004
VM24A,C,124,g,46.0
VM24A,C,125,g,22.999999999999993
VM24A,C,126,g,4.99999999999999
VM24A,C,127,k,38.00000000000001
VM24A,C,128,k,32.0
VM24A,C,129,k,4.99999999999999
VM24A,C,13,g,21.999999999999993
VM24A,C,130,g,27.999999999999996
VM24A,C,131,k,37.99999999999999
VM24A,C,132,g,22.999999999999993
VM24A,C,133,g,23.000000000000007
VM24A,C,134,k,35.99999999999999
VM24A,C,135,k,30.0
VM24A,C,136,g,4.99999999999999
VM24A,C,137,k,20.99999999999999
VM24A,C,138,g,18.000000000000004
VM24A,C,139,g,45.0
VM24A,C,14,g,28.999999999999996
VM24A,C,140,g,49.0
VM24A,C,141,g,43.0
VM24A,C,142,k,27.00000000000001
VM24A,C,143,g,21.000000000000004
VM24A,C,144,g,32.0
VM24A,C,145,k,67.99999999999999
VM24A,C,146,g,12.00000000000001
VM24A,C,147,g,15.0
VM24A,C,148,g,4.99999999999999
VM24A,C,149,g,24.999999999999993
VM24A,C,15,g,15.999999999999993
VM24A,C,150,g,22.999999999999993
VM24A,C,151,g,23.999999999999993
VM24A,C,152,g,23.999999999999993
VM24A,C,153,g,25.999999999999996
VM24A,C,154,g,28.999999999999996
VM24A,C,155,g,23.000000000000007
VM24A,C,156,g,5.000000000000004
VM24A,C,157,g,25.000000000000007
VM24A,C,158,g,21.999999999999993
VM24A,C,159,g,17.0
VM24A,C,16,g,5.000000000000004
VM24A,C,17,g,20.000000000000004
VM24A,C,18,g,44.0
VM24A,C,19,g,20.99999999999999
VM24A,C,2,g,30.0
VM24A,C,20,k,35.0
VM24A,C,21,k,64.99999999999999
VM24A,C,22,k,38.99999999999999
VM24A,C,23,g,80.0
VM24A,C,24,g,21.000000000000004
VM24A,C,25,g,38.00000000000001
VM24A,C,26,g,5.000000000000004
VM24A,C,27,g,26.00000000000001
VM24A,C,28,k,38.00000000000001
VM24A,C,29,g,15.0
VM24A,C,3,g,34.000000000000014
VM24A,C,30,k,32.0
VM24A,C,31,g,27.00000000000001
VM24A,C,32,k,18.000000000000004
VM24A,C,33,g,27.999999999999996
VM24A,C,34,g,10.000000000000009
VM24A,C,35,g,56.99999999999999
VM24A,C,36,k,27.999999999999996
VM24A,C,37,g,32.0
VM24A,C,38,g,10.999999999999996
VM24A,C,39,k,80.0
VM24A,C,4,g,40.99999999999998
VM24A,C,40,k,42.00000000000001
VM24A,C,41,k,50.0
