phone,minTime,maxTime,k total,kw total,g total,gw total
g,23.862,23.932,,,,
g,77.084,77.174,,,,
k,83.813,83.883,,,,
g,91.948,91.988,,,,
g,102.646,102.696,,,,
k,109.71,109.77,,,,
k,110.38,110.44,,,,
g,111.77,111.83,,,,
g,115.482,115.532,,,,
g,135.922,135.992,,,,
g,136.662,136.732,,,,
k,141.042,141.142,,,,
g,142.202,142.302,,,,
g,156.664,156.754,,,,
g,160.286,160.356,,,,
g,178.516,178.586,,,,
g,182.912,182.982,,,,
g,212.494,212.554,,,,
g,214.804,214.844,,,,
g,219.731,219.771,,,,
g,229.711,229.751,,,,
g,238.707,238.747,,,,
g,240.707,240.797,,,,
k,242.717,242.787,,,,
g,248.85,248.88,,,,
k,249.57,249.62,,,,
g,252.25,252.31,,,,
g,254.761,254.811,,,,
k,255.161,255.221,,,,
k,284.11,284.17,,,,
k,292.214,292.284,,,,
g,296.304,296.374,,,,
k,300.394,300.464,,,,
k,302.204,302.264,,,,
g,303.064,303.094,,,,
k,306.55,306.63,,,,
g,311.431,311.461,,,,
g,311.751,311.851,,,,
g,320.868,320.898,,,,
g,325.238,325.348,,,,
k,327.838,327.908,,,,
g,333.414,333.484,,,,
g,334.104,334.174,,,,
k,352.4,352.51,,,,
g,364.519,364.609,,,,
k,375.031,375.091,,,,
g,377.191,377.231,,,,
g,380.073,380.173,,,,
k,385.298,385.378,,,,
g,402.136,402.296,,,,
g,403.646,403.726,,,,
g,406.136,406.236,,,,
g,408.678,408.708,,,,
g,410.558,410.588,,,,
g,415.923,416.013,,,,
g,416.943,416.983,,,,
g,420.643,420.683,,,,
g,428.973,429.053,,,,
g,430.353,430.403,,,,
g,456.08,456.13,,,,
g,457.73,457.79,,,,
g,461.172,461.212,,,,
g,462.432,462.512,,,,
g,462.972,463.002,,,,
g,463.661,463.691,,,,
g,468.501,468.541,,,,
g,471.617,471.697,,,,
g,503.013,503.073,,,,
k,505.791,505.831,,,,
k,506.911,507.061,,,,
g,509.071,509.171,,,,
k,511.65,511.71,,,,
g,529.333,529.383,,,,
g,533.07,533.1,,,,
g,533.52,533.56,,,,
g,535.11,535.22,,,,
g,538.18,538.24,,,,
k,540.51,540.54,,,,
k,543.721,543.791,,,,
g,544.781,544.821,,,,
g,578.082,578.142,,,,
g,579.492,579.582,,,,
k,593.227,593.367,,,,
k,603.967,604.017,,,,
k,607.861,607.901,,,,
k,617.13,617.2,,,,
g,649.807,649.877,,,,
k,652.617,652.687,,,,
k,694.442,694.532,,,,
k,699.378,699.488,,,,
g,700.508,700.598,,,,
k,720.6,720.66,,,,
k,732.046,732.076,,,,
g,737.246,737.336,,,,
k,742.058,742.148,,,,
k,742.678,742.738,,,,
k,747.291,747.361,,,,
k,752.512,752.582,,,,
g,754.722,754.792,,,,
k,764.222,764.272,,,,
g,767.806,767.856,,,,
g,769.426,769.476,,,,
g,772.303,772.383,,,,
g,777.168,777.218,,,,
g,779.458,779.498,,,,
g,779.998,780.068,,,,
g,781.128,781.178,,,,
g,784.687,784.727,,,,
g,799.794,799.874,,,,
k,802.414,802.484,,,,
k,804.779,804.839,,,,
g,843.722,843.772,,,,
g,844.382,844.412,,,,
k,848.052,848.122,,,,
g,888.115,888.155,,,,
g,899.483,899.553,,,,
g,930.67,930.75,,,,
g,935.256,935.396,,,,
g,953.949,954.009,,,,
g,958.549,958.619,,,,
g,980.826,980.886,,,,
g,1010.532,1010.592,,,,
g,1011.312,1011.382,,,,
g,1013.242,1013.302,,,,
