phone,minTime,maxTime,k total,kw total,g total,gw total
g,32.664,32.764,,,,
g,35.284,35.364,,,,
g,72.335,72.425,,,,
k,141.271,141.311,,,,
g,143.731,143.771,,,,
g,145.251,145.281,,,,
k,147.03,147.09,,,,
g,147.41,147.51,,,,
g,148.07,148.12,,,,
k,152.246,152.316,,,,
g,158.572,158.692,,,,
g,175.885,175.945,,,,
g,184.62,184.65,,,,
g,185.99,186.05,,,,
g,193.718,193.808,,,,
g,203.289,203.329,,,,
g,216.085,216.135,,,,
g,221.416,221.546,,,,
g,239.806,239.836,,,,
g,240.926,240.996,,,,
g,264.737,264.787,,,,
k,288.064,288.104,,,,
g,288.404,288.464,,,,
k,288.734,288.784,,,,
k,294.352,294.412,,,,
gw,295.422,295.502,,,,
k,295.732,295.802,,,,
g,296.682,296.742,,,,
g,299.042,299.192,,,,
g,303.089,303.149,,,,
k,304.639,304.669,,,,
k,306.029,306.119,,,,
g,308.956,308.986,,,,
g,312.155,312.185,,,,
g,315.211,315.271,,,,
k,315.681,315.741,,,,
g,316.151,316.191,,,,
g,317.811,317.871,,,,
k,322.359,322.419,,,,
g,323.679,323.719,,,,
g,324.239,324.299,,,,
g,342.901,342.951,,,,
k,344.161,344.251,,,,
g,345.521,345.651,,,,
g,354.527,354.637,,,,
k,360.399,360.429,,,,
g,360.589,360.639,,,,
g,362.992,363.112,,,,
g,367.512,367.662,,,,
g,370.246,370.356,,,,
g,370.496,370.546,,,,
k,370.996,371.066,,,,
g,372.236,372.306,,,,
k,374.755,374.825,,,,
g,377.538,377.608,,,,
k,377.988,378.048,,,,
g,382.683,382.753,,,,
k,383.843,383.873,,,,
g,384.003,384.033,,,,
g,384.153,384.193,,,,
k,407.356,407.416,,,,
g,421.156,421.206,,,,
k,422.016,422.066,,,,
k,422.766,422.796,,,,
k,430.709,430.739,,,,
g,453.145,453.285,,,,
g,454.215,454.255,,,,
k,458.351,458.411,,,,
g,495.438,495.498,,,,
k,495.718,495.768,,,,
k,496.098,496.148,,,,
g,499.008,499.178,,,,
gw,507.5,507.56,,,,
k,511.888,511.958,,,,
g,514.289,514.349,,,,
k,517.955,517.985,,,,
g,527.703,527.743,,,,
k,528.663,528.853,,,,
g,540.241,540.311,,,,
g,543.255,543.335,,,,
g,544.725,544.775,,,,
g,547.759,547.789,,,,
g,547.899,547.959,,,,
g,556.634,556.724,,,,
k,561.624,561.704,,,,
g,565.412,565.492,,,,
g,566.832,566.902,,,,
g,576.69,576.73,,,,
g,577.18,577.33,,,,
g,582.706,582.796,,,,
g,584.416,584.466,,,,
k,584.996,585.046,,,,
k,594.305,594.385,,,,
k,596.155,596.195,,,,
g,598.355,598.415,,,,
g,601.493,601.553,,,,
k,611.444,611.494,,,,
g,626.039,626.079,,,,
g,650.969,651.029,,,,
g,666.251,666.331,,,,
g,669.87,669.95,,,,
g,671.6,671.63,,,,
g,672.39,672.42,,,,
g,680.962,681.002,,,,
g,686.203,686.233,,,,
g,686.703,686.753,,,,
g,687.353,687.433,,,,
g,687.973,688.003,,,,
g,693.303,693.343,,,,
g,698.741,698.811,,,,
g,712.481,712.521,,,,
g,712.741,712.801,,,,
g,713.271,713.311,,,,
g,719.057,719.127,,,,
g,722.25,722.33,,,,
k,743.548,743.578,,,,
g,746.749,746.779,,,,
g,746.949,746.989,,,,
g,752.503,752.583,,,,
g,754.896,754.936,,,,
g,794.563,794.593,,,,
g,799.342,799.372,,,,
k,799.652,799.692,,,,
g,805.933,805.983,,,,
g,810.706,810.746,,,,
k,852.462,852.532,,,,
g,853.832,853.882,,,,
g,854.112,854.192,,,,
g,858.291,858.321,,,,
k,859.274,859.314,,,,
g,862.644,862.704,,,,
g,864.454,864.534,,,,
g,865.974,866.134,,,,
g,881.243,881.283,,,,
g,889.72,889.77,,,,
g,891.5,891.55,,,,
g,892.01,892.04,,,,
k,894.691,894.721,,,,
g,895.581,895.641,,,,
g,895.851,895.931,,,,
g,899.235,899.275,,,,
k,902.055,902.085,,,,
g,909.017,909.047,,,,
k,909.857,909.887,,,,
g,914.747,914.847,,,,
g,923.047,923.117,,,,
k,949.191,949.221,,,,
k,949.411,949.511,,,,
g,949.971,950.051,,,,
k,956.867,956.967,,,,
k,957.127,957.157,,,,
g,957.317,957.367,,,,
k,965.707,965.747,,,,
g,968.881,968.911,,,,
g,975.266,975.306,,,,
g,981.103,981.183,,,,
g,1015.695,1015.845,,,,
k,1017.525,1017.585,,,,
g,1020.178,1020.208,,,,
k,1052.727,1052.757,,,,
g,1056.047,1056.097,,,,
g,1058.025,1058.085,,,,
g,1066.958,1067.018,,,,
g,1068.738,1068.768,,,,
g,1069.458,1069.528,,,,
g,1072.497,1072.547,,,,
g,1072.737,1072.767,,,,
g,1079.167,1079.237,,,,
g,1086.001,1086.031,,,,
g,1107.816,1107.856,,,,
g,1108.466,1108.536,,,,
k,1113.676,1113.716,,,,
g,1115.411,1115.461,,,,
g,1121.684,1121.724,,,,
g,1132.213,1132.263,,,,
g,1132.583,1132.633,,,,
g,1132.753,1132.823,,,,
gw,1142.612,1142.692,,,,
g,1142.872,1142.902,,,,
g,1145.422,1145.502,,,,
g,1146.382,1146.442,,,,
g,1155.483,1155.563,,,,
g,1156.383,1156.443,,,,
g,1157.403,1157.483,,,,
g,1157.583,1157.623,,,,
k,1159.492,1159.562,,,,
gw,1160.362,1160.402,,,,
g,1160.562,1160.592,,,,
k,1163.922,1163.982,,,,
g,1171.129,1171.189,,,,
g,1171.469,1171.549,,,,
g,1174.909,1174.959,,,,
g,1181.193,1181.273,,,,
g,1203.161,1203.211,,,,
g,1210.867,1210.897,,,,
