phone,minTime,maxTime,k total,kw total,g total,gw total
K,22.565,22.725,,,,
G,30.945,31.025,,,,
K,40.575,40.715,,,,
G,44.26,44.35,,,,
K,59.204,59.404,,,,
G,106.553,106.643,,,,
G,112.75,112.83,,,,
G,128.247,128.327,,,,
K,168.363,168.493,,,,
K,171.277,171.417,,,,
K,174.787,174.927,,,,
G,196.81,196.9,,,,
K,210.068,210.168,,,,
G,234.86,234.94,,,,
G,259.36,259.46,,,,
G,267.097,267.147,,,,
K,271.227,271.287,,,,
K,294.009,294.119,,,,
K,312.18,312.32,,,,
G,325.339,325.429,,,,
K,328.419,328.529,,,,
K,338.779,338.859,,,,
K,354.777,354.867,,,,
K,365.5,365.63,,,,
K,370.37,370.57,,,,
K,382.125,382.285,,,,
K,402.857,402.977,,,,
K,404.613,404.743,,,,
G,450.627,450.747,,,,
G,495.4,495.43,,,,
G,500.21,500.3,,,,
K,509.75,509.84,,,,
G,512.19,512.24,,,,
G,513.5,513.57,,,,
G,537.81,537.91,,,,
K,553.13,553.3,,,,
G,595.972,596.072,,,,
K,614.387,614.557,,,,
K,656.043,656.103,,,,
G,660.327,660.417,,,,
K,664.187,664.287,,,,
K,685.917,686.037,,,,
K,700.77,700.88,,,,
G,706.537,706.717,,,,
G,731.32,731.41,,,,
K,745.543,745.703,,,,
K,747.9,748.02,,,,
K,762.65,762.77,,,,
G,785.973,786.073,,,,
K,787.823,787.903,,,,
K,800.787,800.847,,,,
K,818.725,818.885,,,,
K,822.33,822.4,,,,
K,828.528,828.638,,,,
G,927.396,927.546,,,,
K,975.08,975.11,,,,
G,1033.82,1033.94,,,,
K,1054.02,1054.13,,,,
K,1057.683,1057.773,,,,
K,1154.453,1154.573,,,,
K,1155.393,1155.503,,,,
K,1177.363,1177.493,,,,
K,1178.163,1178.313,,,,
K,1221.238,1221.478,,,,
G,1238.343,1238.463,,,,
K,1293.295,1293.515,,,,
K,1306.063,1306.153,,,,
G,1307.673,1307.753,,,,
K,1310.723,1310.773,,,,
G,1347.317,1347.397,,,,
K,1373.263,1373.413,,,,
G,1469.627,1469.727,,,,
K,1476.78,1476.89,,,,
K,1547.956,1548.166,,,,
G,1548.556,1548.656,,,,
G,1568.517,1568.547,,,,
G,1596.045,1596.105,,,,
K,1646.023,1646.183,,,,
K,1647.243,1647.343,,,,
K,1649.89,1649.96,,,,
G,1682.59,1682.63,,,,
K,1713.87,1714.1,,,,
K,1735.835,1735.915,,,,
K,1765.26,1765.35,,,,
,,,53,0,31,0
