speaker,language,clip,phone,vot_ms
VF21B,C,0,g,27.999999999999996
VF21B,C,1,g,23.999999999999993
VF21B,C,10,k,93.00000000000001
VF21B,C,100,g,30.0
VF21B,C,101,g,31.0
VF21B,C,11,k,52.00000000000001
VF21B,C,12,g,21.000000000000004
VF21B,C,13,k,74.0
VF21B,C,14,k,75.0
VF21B,C,15,k,82.0
VF21B,C,16,k,66.99999999999999
VF21B,C,17,g,24.999999999999993
VF21B,C,18,k,73.0
VF21B,C,19,g,10.999999999999996
VF21B,C,2,k,61.000000000000014
VF21B,C,20,g,25.999999999999996
VF21B,C,21,g,4.99999999999999
VF21B,C,22,gw,63.999999999999986
VF21B,C,23,g,18.000000000000004
VF21B,C,24,g,50.000000000000014
VF21B,C,25,gw,25.000000000000007
VF21B,C,26,k,73.00000000000001
VF21B,C,27,g,22.000000000000007
VF21B,C,28,g,34.0
VF21B,C,29,g,71.0
VF21B,C,3,k,99.99999999999999
VF21B,C,30,g,16.0
VF21B,C,31,g,21.000000000000004
VF21B,C,32,g,24.000000000000007
VF21B,C,33,g,35.0
VF21B,C,34,g,30.0
VF21B,C,35,g,23.999999999999993
VF21B,C,36,k,47.0
VF21B,C,37,g,48.0
VF21B,C,38,g,20.000000000000004
VF21B,C,39,g,20.000000000000004
VF21B,C,4,k,87.0
VF21B,C,40,g,121.0
VF21B,C,41,k,4.999999999999977
VF21B,C,42,k,5.000000000000004
VF21B,C,43,g,4.99999999999999
VF21B,C,44,g,26.999999999999996
VF21B,C,45,g,5.000000000000004
VF21B,C,46,g,32.0
VF21B,C,47,g,20.99999999999999
VF21B,C,48,g,28.999999999999986
VF21B,C,49,g,17.99999999999999
VF21B,C,5,k,75.0
VF21B,C,50,g,5.000000000000004
VF21B,C,51,k,28.00000000000001
VF21B,C,52,k,96.00000000000001
VF21B,C,53,g,33.0
VF21B,C,54,k,71.0
VF21B,C,55,g,13.999999999999998
VF21B,C,56,g,26.999999999999996
VF21B,C,57,g,22.999999999999993
VF21B,C,58,gw,71.00000000000001
VF21B,C,59,g,28.999999999999996
VF21B,C,6,g,31.0
VF21B,C,60,g,22.999999999999993
VF21B,C,61,g,39.99999999999999
VF21B,C,62,g,24.000000000000007
VF21B,C,63,g,31.0
VF21B,C,64,g,4.999999999999997
VF21B,C,65,g,28.999999999999996
VF21B,C,66,g,24.999999999999993
VF21B,C,67,g,32.0
VF21B,C,68,g,5.000000000000004
VF21B,C,69,g,22.999999999999993
VF21B,C,7,k,66.0
VF21B,C,70,g,63.999999999999986
VF21B,C,71,g,12.999999999999998
VF21B,C,72,g,25.000000000000007
VF21B,C,73,g,5.000000000000004
VF21B,C,74,g,24.999999999999993
VF21B,C,75,g,44.0
VF21B,C,76,k,35.0
VF21B,C,77,g,5.000000000000004
VF21B,C,78,g,17.0
VF21B,C,79,g,30.0
VF21B,C,8,g,24.0
VF21B,C,80,g,5.000000000000004
VF21B,C,81,g,33.0
VF21B,C,82,g,28.999999999999996
VF21B,C,83,g,4.99999999999999
VF21B,C,84,g,50.0
VF21B,C,85,g,23.000000000000007
VF21B,C,86,g,26.999999999999996
VF21B,C,87,g,34.0
VF21B,C,88,g,40.99999999999999
VF21B,C,89,g,5.000000000000004
VF21B,C,9,k,84.99999999999999
VF21B,C,90,g,25.000000000000007
VF21B,C,91,g,34.0
VF21B,C,92,g,36.0
VF21B,C,93,g,64.99999999999999
VF21B,C,94,g,4.99999999999999
VF21B,C,95,g,16.0
VF21B,C,96,g,16.0
VF21B,C,97,g,21.000000000000004
VF21B,C,98,g,31.0
VF21B,C,99,g,16.999999999999986
VF21B,E,0,K,116.00000000000001
VF21B,E,1,G,34.0
VF21B,E,10,K,96.0
VF21B,E,11,G,46.000000000000014
VF21B,E,12,K,75.00000000000001
VF21B,E,13,G,21.000000000000004
VF21B,E,14,G,30.0
VF21B,E,15,G,4.999999999999997
VF21B,E,16,K,32.0
VF21B,E,17,K,59.000000000000014
VF21B,E,18,K,92.99999999999999
VF21B,E,19,G,39.00000000000001
VF21B,E,2,K,112.0
VF21B,E,20,K,57.99999999999999
VF21B,E,21,K,56.99999999999999
VF21B,E,22,K,63.0
VF21B,E,23,K,111.99999999999999
VF21B,E,24,K,96.0
VF21B,E,25,K,113.0
