phone,minTime,maxTime,k total,kw total,g total,gw total
g,14.301,14.351,,,,
g,52.852,52.912,,,,
g,59.056,59.086,,,,
g,62.635,62.715,,,,
k,67.04,67.08,,,,
g,72.275,72.325,,,,
g,78.321,78.371,,,,
g,78.581,78.651,,,,
k,78.721,78.771,,,,
g,79.561,79.601,,,,
g,87.211,87.271,,,,
g,90.836,90.936,,,,
g,93.366,93.436,,,,
g,94.966,95.016,,,,
g,107.568,107.608,,,,
g,116.984,117.024,,,,
g,139.115,139.145,,,,
g,157.136,157.206,,,,
k,160.051,160.101,,,,
g,161.861,161.901,,,,
g,170.082,170.122,,,,
g,177.449,177.499,,,,
g,199.122,199.192,,,,
g,200.082,200.142,,,,
g,201.882,201.912,,,,
g,209.444,209.494,,,,
g,213.874,213.944,,,,
g,220.065,220.125,,,,
g,221.475,221.525,,,,
k,254.757,254.857,,,,
gw,265.25,265.3,,,,
g,267.49,267.56,,,,
k,284.055,284.115,,,,
gw,286.185,286.225,,,,
g,287.405,287.445,,,,
gw,287.585,287.625,,,,
g,291.661,291.721,,,,
g,303.655,303.715,,,,
g,310.545,310.615,,,,
g,312.923,312.993,,,,
g,319.771,319.801,,,,
g,319.921,319.991,,,,
g,326.053,326.103,,,,
g,330.457,330.497,,,,
g,332.936,332.986,,,,
g,335.156,335.216,,,,
g,335.536,335.606,,,,
g,336.346,336.376,,,,
g,347.493,347.553,,,,
g,347.673,347.703,,,,
g,348.893,348.973,,,,
g,351.76,351.84,,,,
k,352.75,352.8,,,,
g,358.919,358.959,,,,
g,361.179,361.259,,,,
g,361.459,361.549,,,,
gw,365.444,365.484,,,,
g,369.327,369.397,,,,
k,370.767,370.817,,,,
g,379.906,379.976,,,,
g,385.073,385.123,,,,
g,385.8,385.89,,,,
g,393.108,393.138,,,,
g,398.712,398.772,,,,
g,420.776,420.806,,,,
g,424.796,424.846,,,,
g,427.046,427.136,,,,
g,427.836,427.896,,,,
g,429.272,429.322,,,,
g,449.392,449.462,,,,
k,449.632,449.692,,,,
g,455.002,455.032,,,,
g,456.797,456.867,,,,
g,462.846,462.876,,,,
g,464.899,464.959,,,,
g,468.048,468.118,,,,
g,470.138,470.218,,,,
g,470.568,470.658,,,,
g,473.565,473.625,,,,
k,478.52,478.58,,,,
gw,478.8,478.84,,,,
k,488.485,488.545,,,,
g,494.231,494.321,,,,
g,502.436,502.476,,,,
k,512.495,512.545,,,,
g,512.825,512.875,,,,
g,513.615,513.685,,,,
g,515.584,515.644,,,,
g,519.297,519.377,,,,
k,521.837,521.897,,,,
g,526.319,526.369,,,,
g,527.719,527.789,,,,
g,527.939,527.979,,,,
g,528.339,528.409,,,,
g,530.262,530.332,,,,
g,531.282,531.352,,,,
k,532.602,532.682,,,,
g,534.032,534.122,,,,
g,538.46,538.51,,,,
g,538.76,538.82,,,,
g,542.318,542.388,,,,
g,566.89,566.96,,,,
g,568.02,568.06,,,,
g,569.38,569.47,,,,
g,576.022,576.102,,,,
k,578.044,578.104,,,,
k,592.461,592.491,,,,
g,597.204,597.244,,,,
g,600.86,600.91,,,,
g,603.32,603.35,,,,
g,604.73,604.81,,,,
g,613.835,613.875,,,,
g,638.961,638.991,,,,
g,640.441,640.471,,,,
g,656.339,656.399,,,,
g,657.179,657.259,,,,
g,668.295,668.365,,,,
g,686.847,686.897,,,,
g,688.519,688.589,,,,
k,697.24,697.27,,,,
k,701.28,701.31,,,,
k,701.88,701.93,,,,
g,707.308,707.348,,,,
gw,707.548,707.578,,,,
g,713.008,713.078,,,,
k,726.613,726.643,,,,
gw,728.183,728.233,,,,
g,749.045,749.085,,,,
g,755.564,755.594,,,,
g,772.962,772.992,,,,
k,790.34,790.39,,,,
g,799.958,800.038,,,,
gw,821.937,821.987,,,,
g,824.709,824.749,,,,
g,825.009,825.059,,,,
g,826.119,826.169,,,,
g,826.279,826.349,,,,
g,832.905,832.935,,,,
g,846.302,846.352,,,,
g,851.158,851.218,,,,
g,852.974,853.024,,,,
gw,856.984,857.064,,,,
g,858.124,858.204,,,,
gw,863.247,863.297,,,,
g,865.897,866.007,,,,
g,867.54,867.59,,,,
gw,874.51,874.57,,,,
g,877.274,877.314,,,,
g,878.074,878.114,,,,
g,878.604,878.694,,,,
g,881.604,881.654,,,,
gw,884.794,884.854,,,,
g,887.05,887.11,,,,
g,887.58,887.71,,,,
g,888.05,888.12,,,,
gw,891.37,891.42,,,,
g,892.07,892.14,,,,
k,892.55,892.65,,,,
g,893.83,893.88,,,,
gw,899.064,899.094,,,,
k,902.454,902.494,,,,
gw,902.684,902.714,,,,
g,910.064,910.134,,,,
g,924.634,924.684,,,,
g,924.874,924.904,,,,
g,926.244,926.314,,,,
g,942.476,942.526,,,,
g,944.806,944.936,,,,
g,951.714,951.784,,,,
g,952.744,952.794,,,,
g,955.184,955.224,,,,
g,956.264,956.324,,,,
g,957.624,957.704,,,,
g,959.416,959.496,,,,
g,968.386,968.446,,,,
g,968.966,969.016,,,,
g,974.942,974.992,,,,
g,975.572,975.652,,,,
g,979.127,979.157,,,,
g,980.927,980.997,,,,
g,983.297,983.357,,,,
g,985.827,985.897,,,,
g,986.107,986.147,,,,
g,987.957,987.987,,,,
g,989.277,989.317,,,,
g,990.272,990.332,,,,
g,992.452,992.532,,,,
g,992.862,992.922,,,,
