phone,minTime,maxTime
k,26.278,26.338
k,33.292,33.362
k,46.609,46.659
k,86.884,86.944
k,86.944,87.024
k,122.386,122.416
k,126.176,126.216
k,164.886,164.926
k,164.926,165.016
k,170.542,170.602
k,179.41,179.46
k,187.388,187.498
k,188.198,188.248
k,191.501,191.541
k,191.621,191.661
k,195.478,195.508
k,195.818,195.928
k,206.321,206.391
k,206.611,206.641
k,209.918,210.018
k,210.178,210.238
k,212.101,212.241
k,216.521,216.601
k,217.281,217.371
k,229.72,229.83
k,232.826,232.866
k,233.656,233.686
k,237.514,237.564
k,248.534,248.574
k,272.472,272.612
k,274.519,274.559
k,293.42,293.47
k,294.84,294.88
k,300.266,300.306
k,312.239,312.289
k,323.674,323.724
k,323.724,323.834
k,327.999,328.039
k,328.999,329.069
k,346.97,347.01
k,354.822,354.862
k,370.821,370.871
k,373.932,374.002
k,383.358,383.438
k,396.919,396.979
k,411.73,411.76
k,416.126,416.156
k,417.586,417.816
k,427.417,427.467
k,429.792,429.842
k,432.332,432.482
k,445.732,445.772
k,450.568,450.598
k,451.068,451.128
k,463.557,463.597
k,465.753,465.803
k,470.403,470.463
k,470.613,470.693
k,477.218,477.248
k,480.901,480.941
k,481.011,481.041
k,481.691,481.721
k,482.071,482.181
k,487.639,487.699
k,487.959,487.999
k,491.249,491.279
k,494.54,494.61
k,503.837,503.877
k,505.409,505.669
k,508.349,508.429
k,516.261,516.341
k,528.434,528.584
k,529.284,529.354
k,534.846,534.896
k,536.196,536.226
k,536.776,536.896
k,546.834,546.864
k,552.93,553.0
k,568.553,568.603
k,569.193,569.223
k,573.855,573.915
k,591.83,591.86
k,601.642,601.702
k,602.632,602.772
k,604.602,604.662
k,610.274,610.444
k,618.115,618.145
k,627.823,627.863
k,629.556,629.616
k,631.516,631.546
k,633.473,633.523
k,656.756,656.826
k,660.336,660.376
k,660.456,660.506
k,667.893,667.953
k,673.523,673.593
k,678.286,678.336
k,718.917,718.957
k,728.038,728.108
k,729.608,729.658
k,729.938,730.008
k,730.208,730.288
k,752.952,753.032
k,754.282,754.342
k,765.595,765.695
k,769.878,769.908
k,775.431,775.571
k,778.841,778.871
k,780.217,780.287
k,780.487,780.557
k,780.637,780.687
k,782.018,782.088
k,782.928,782.978
k,785.917,785.957
k,804.822,804.882
k,814.903,815.023
k,827.574,827.654
k,831.414,831.494
k,835.712,835.762
k,836.212,836.282
k,841.046,841.646
k,843.08,843.17
k,844.25,844.33
k,844.99,845.02
k,849.007,849.097
k,858.702,858.762
k,865.44,865.52
k,867.073,867.143
k,882.874,883.024
k,896.088,896.118
k,899.388,899.468
k,922.482,922.562
k,923.422,923.482
k,930.662,930.692
k,930.852,930.922
k,934.279,934.359
k,939.557,939.587
k,939.667,939.717
k,954.342,954.412
k,958.91,958.95
k,965.629,965.669
k,966.549,966.579
k,970.613,970.693
k,970.793,970.833
k,976.901,976.931
k,977.221,977.251
k,985.49,985.55
k,986.77,986.85
k,992.174,992.244
k,992.324,992.364
k,992.714,992.744
k,1014.756,1014.946
k,1028.143,1028.183
k,1055.424,1055.454
k,1073.218,1073.248
k,1074.498,1074.538
k,1074.658,1074.718
k,1081.615,1081.675
k,1082.485,1082.585
k,1092.062,1092.092
k,1094.3,1094.33
k,1099.962,1100.022
k,1135.754,1135.784
k,1139.832,1139.872
k,1145.0,1145.14
k,1145.46,1145.52
k,1149.288,1149.358
k,1153.304,1153.334
k,1161.395,1161.435
k,1162.895,1162.935
k,1170.029,1170.069
k,1172.259,1172.299
k,1178.066,1178.116
k,1178.616,1178.686
k,1179.366,1179.406
k,1189.415,1189.495
k,1199.004,1199.104
k,1203.474,1203.514
k,1206.458,1206.498
k,1208.568,1208.698
k,1212.08,1212.12
k,1215.797,1215.897
k,1219.587,1219.627
k,1234.782,1234.812
k,1234.922,1235.562
k,1265.83,1266.06
k,1290.782,1290.842
k,1296.139,1296.219
k,1302.565,1302.615
k,1316.697,1316.737
k,1317.317,1317.357
k,1318.467,1318.537
k,1318.657,1318.697
k,1318.867,1318.917
k,1323.631,1323.681
k,1331.408,1331.488
k,1347.734,1347.764
k,1356.377,1356.587
k,1356.687,1356.777
k,1363.359,1363.389
k,1363.459,1363.499
