phone,minTime,maxTime,k total,kw total,g total,gw total
G,32.222,32.302,,,,
G,38.142,38.272,,,,
K,48.448,48.568,,,,
G,51.028,51.118,,,,
K,62.058,62.158,,,,
K,94.295,94.325,,,,
G,101.293,101.333,,,,
K,139.754,139.854,,,,
K,156.254,156.344,,,,
K,157.084,157.174,,,,
G,205.49,205.56,,,,
G,248.18,248.24,,,,
G,253.012,253.092,,,,
G,253.332,253.392,,,,
K,257.079,257.149,,,,
G,299.283,299.313,,,,
G,299.813,299.853,,,,
G,303.323,303.363,,,,
K,338.419,338.579,,,,
K,348.788,348.908,,,,
K,357.061,357.141,,,,
K,358.811,358.891,,,,
K,360.614,360.724,,,,
G,439.84,439.93,,,,
K,455.051,455.151,,,,
K,460.276,460.366,,,,
K,462.466,462.536,,,,
K,470.705,470.795,,,,
K,492.232,492.282,,,,
K,492.542,492.652,,,,
K,495.042,495.172,,,,
G,502.937,502.997,,,,
K,522.021,522.161,,,,
K,532.705,532.835,,,,
K,591.599,591.689,,,,
K,641.957,642.097,,,,
K,667.025,667.085,,,,
G,671.011,671.061,,,,
K,714.86,714.97,,,,
K,715.41,715.49,,,,
K,735.287,735.377,,,,
K,735.907,735.997,,,,
K,743.419,743.489,,,,
K,754.656,754.686,,,,
K,772.58,772.61,,,,
K,791.895,791.945,,,,
K,792.055,792.115,,,,
K,799.846,799.916,,,,
K,800.756,800.816,,,,
K,811.72,811.83,,,,
K,819.094,819.164,,,,
K,831.263,831.323,,,,
G,831.883,831.963,,,,
K,882.036,882.186,,,,
G,933.685,933.885,,,,
G,934.935,935.015,,,,
K,1007.481,1007.631,,,,
G,1011.78,1011.87,,,,
G,1060.185,1060.305,,,,
G,1168.069,1168.099,,,,
K,1213.672,1213.732,,,,
K,1215.89,1215.95,,,,
G,1222.723,1223.133,,,,
K,1267.616,1267.716,,,,
K,1286.109,1286.169,,,,
G,1291.459,1291.569,,,,
K,1345.289,1345.439,,,,
G,1355.705,1355.795,,,,
K,1373.013,1373.083,,,,
K,1414.152,1414.242,,,,
K,1417.722,1417.852,,,,
G,1419.459,1419.579,,,,
G,1422.282,1422.462,,,,
K,1455.599,1455.699,,,,
G,1458.192,1458.232,,,,
K,1458.682,1458.782,,,,
K,1476.328,1476.398,,,,
K,1534.495,1534.525,,,,
K,1553.778,1553.818,,,,
G,1557.118,1557.188,,,,
K,1584.222,1584.322,,,,
K,1594.19,1594.27,,,,
K,1689.706,1689.776,,,,
K,1708.524,1708.704,,,,
G,1723.2,1723.31,,,,
K,1736.252,1736.312,,,,
K,1740.548,1740.608,,,,
K,1741.298,1741.388,,,,
K,1742.408,1742.438,,,,
G,1762.701,1762.801,,,,
K,1762.901,1762.971,,,,
K,1769.607,1769.677,,,,
K,1771.417,1771.517,,,,
G,1790.11,1790.16,,,,
G,1792.08,1792.13,,,,
,,,64,0,31,0
