phone,minTime,maxTime,k total,kw total,g total,gw total
g,27.943,28.023,,,,
g,29.199,29.289,,,,
g,44.605,44.665,,,,
g,84.12,84.19,,,,
g,84.42,84.46,,,,
g,86.02,86.12,,,,
g,105.9,105.95,,,,
g,106.75,106.85,,,,
g,109.72,109.77,,,,
g,114.168,114.218,,,,
g,117.008,117.078,,,,
g,126.949,127.059,,,,
k,143.516,143.616,,,,
g,145.629,145.709,,,,
g,165.68,165.77,,,,
g,186.188,186.288,,,,
g,202.176,202.276,,,,
k,230.804,230.854,,,,
g,235.488,235.548,,,,
k,245.252,245.352,,,,
g,248.462,248.522,,,,
g,252.922,252.992,,,,
k,255.992,256.032,,,,
g,256.572,256.622,,,,
g,266.538,266.588,,,,
g,267.927,267.977,,,,
g,273.735,273.795,,,,
g,274.705,274.745,,,,
g,277.655,277.705,,,,
g,291.838,291.888,,,,
g,292.488,292.538,,,,
g,308.645,308.705,,,,
g,313.616,313.666,,,,
g,316.229,316.299,,,,
k,320.893,320.933,,,,
k,321.113,321.153,,,,
g,321.733,321.793,,,,
k,324.556,324.636,,,,
k,329.0,329.03,,,,
g,329.34,329.38,,,,
g,331.17,331.2,,,,
g,334.111,334.181,,,,
k,340.445,340.545,,,,
g,342.385,342.445,,,,
g,348.533,348.583,,,,
g,351.373,351.403,,,,
g,354.31,354.42,,,,
g,355.56,355.61,,,,
g,356.16,356.22,,,,
g,357.239,357.269,,,,
g,369.092,369.132,,,,
g,374.803,374.833,,,,
k,388.094,388.134,,,,
g,391.214,391.244,,,,
g,392.554,392.594,,,,
k,395.37,395.43,,,,
k,399.476,399.526,,,,
gw,412.23,412.3,,,,
g,414.591,414.641,,,,
g,415.401,415.441,,,,
g,416.291,416.331,,,,
g,417.581,417.611,,,,
k,419.616,419.646,,,,
g,422.206,422.256,,,,
gw,422.306,422.466,,,,
g,428.672,428.702,,,,
gw,435.894,435.974,,,,
g,436.054,436.104,,,,
g,437.794,437.834,,,,
gw,439.636,439.736,,,,
g,457.036,457.096,,,,
g,461.591,461.641,,,,
g,463.591,463.721,,,,
k,489.731,489.771,,,,
g,493.624,493.654,,,,
g,498.39,498.43,,,,
g,502.106,502.156,,,,
g,503.117,503.187,,,,
g,506.935,506.965,,,,
g,507.245,507.285,,,,
g,507.415,507.445,,,,
k,510.574,510.634,,,,
g,512.054,512.094,,,,
g,518.341,518.391,,,,
k,519.356,519.426,,,,
g,519.756,519.786,,,,
g,520.596,520.636,,,,
g,526.928,526.998,,,,
g,543.236,543.286,,,,
g,544.186,544.236,,,,
g,545.326,545.366,,,,
g,545.516,545.556,,,,
k,547.216,547.276,,,,
k,547.636,547.666,,,,
gw,552.182,552.262,,,,
g,557.601,557.631,,,,
g,560.511,560.571,,,,
g,561.331,561.391,,,,
g,564.323,564.383,,,,
k,564.443,564.473,,,,
g,565.463,565.503,,,,
k,567.301,567.361,,,,
g,567.691,567.751,,,,
g,569.956,570.006,,,,
g,574.784,574.834,,,,
g,590.095,590.175,,,,
g,590.975,591.055,,,,
k,595.223,595.273,,,,
g,595.583,595.673,,,,
gw,599.49,599.54,,,,
k,604.583,604.613,,,,
g,605.043,605.133,,,,
k,605.976,606.176,,,,
g,607.206,607.256,,,,
g,614.819,614.889,,,,
g,617.652,617.712,,,,
g,617.842,617.882,,,,
g,622.719,622.759,,,,
g,629.669,629.699,,,,
k,634.397,634.457,,,,
k,635.037,635.087,,,,
g,640.597,640.647,,,,
g,646.476,646.546,,,,
g,654.107,654.147,,,,
g,663.946,663.996,,,,
k,665.46,665.53,,,,
kw,670.651,670.761,,,,
g,671.341,671.411,,,,
k,671.941,671.991,,,,
g,673.291,673.371,,,,
g,675.024,675.054,,,,
g,676.564,676.604,,,,
g,692.058,692.108,,,,
g,693.298,693.378,,,,
g,697.562,697.592,,,,
k,701.2,701.26,,,,
g,706.9,706.93,,,,
g,718.452,718.532,,,,
g,720.188,720.238,,,,
k,722.878,722.978,,,,
g,724.078,724.108,,,,
g,727.297,727.337,,,,
